,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
107,cities,Q515,different from,towns,Q22108005,3
108,NATIONAL REVIEW REPORT,id-less,main subject,VOLUNTARY NATIONAL REVIEW,id-less,3
109,SDGs,Q7649586,has part,2,Q200,3
110,private sectors,id-less,part of,public,Q294440,3
111,rule of law,Q44918,subclass of,law,Q7748,3
112,3,Q201,instance of,SDGs,Q7649586,3
113,Vision 2030,Q23906335,point in time,2030,Q12799,3
114,budgeting,Q41263,subclass of,planning,Q309100,3
115,goods,Q2424752,different from,services,Q114080183,3
116,SDGs,Q7649586,facet of,SDG,Q7649586,3
117,private sector,Q591763,opposite of,public sector,Q294217,3
118,2012,Q1990,followed by,2017,Q25290,3
119,revenue,Q850210,part of,budget,Q41263,3
120,girls,Q6581072,opposite of,boys,Q3010,3
121,boys,Q3010,opposite of,girls,Q6581072,3
122,sustainable,Q66095801,subclass of,development,Q1074523,3
123,research,Q42240,part of,development,Q1074523,3
124,vocational,Q322563,subclass of,education,Q8434,3
125,districts,Q5283500,part of,provinces,Q429976,3
126,drought,Q43059,has effect,flood,Q8068,3
127,public,Q294440,has part,private sectors,id-less,3
128,SDGs,Q7649586,country,Kenya,Q114,3
129,2014,Q1999,followed by,2018,Q25291,3
130,Mandera,Q949915,instance of,counties,Q1350181,2
131,public,Q294440,opposite of,private sector,Q591763,2
132,education,Q8434,facet of,health,Q12147,2
133,capacities,Q5034479,has cause,Human resources,Q5467169,2
134,SDGs,Q7649586,part of,Big 4 Agenda,id-less,2
135,public,Q294440,opposite of,private,Q158668,2
136,Kenya,Q114,shares border with,Ethiopia,Q115,2
137,Enhanced well -being of the people,id-less,has cause,Outcome 3,Q45946820,2
138,Vietnam,Q881,diplomatic relation,Laos,Q819,2
139,self -sufficiency,id-less,subclass of,economic strength,Q113461644,2
140,tourism,Q49389,instance of,sectors,Q2739810,2
141,economy,Q159810,location,Kenya,Q114,2
142,Public g overnance,id-less,has part,administration,Q5283295,2
143,ecotourism,Q187449,subclass of,services,Q114080183,2
144,Kenya,Q114,shares border with,Uganda,Q1036,2
145,permit,Q79719,subclass of,license,Q79719,2
146,strategies,Q185451,part of,policies,Q47011897,2
147,town,Q3957,different from,village,Q532,2
148,participation,Q1773152,part of,social,Q345367,2
149,sector,Q3958441,part of,economic structure,Q1668335,2
150,Vientiane,Q9326,located in or next to body of water,Mekong,Q41179,2
151,transit,Q7590,part of,transport,Q7590,2
152,procedures,Q7247166,part of,regulations,Q106947327,2
153,administration,Q5283295,part of,Public g overnance,id-less,2
154,informal employment,Q58191730,subclass of,employment,Q656365,2
155,Priority Cross -Cutting Outputs,id-less,part of,Outcome 4,id-less,2
156,County,Q19470,located in the administrative territorial entity,National,Q53247,2
157,Vang Vieng,Q1012615,shares border with,Luang Prabang,Q190165,2
158,economic,Q8134,has part,social development,Q15765794,2
159,transport,Q7590,has part,freight,Q651658,2
160,economic,Q8134,has part,social,Q345367,2
161,Priorit y Activit,id-less,has part,5.2 Priorit y Activit,id-less,2
162,KEPSA,Q24529295,country,Kenya,Q114,2
163,ACHIEVEMENTS,Q2988681,point in time,1,Q199,2
164,SDGs,Q7649586,point in time,2017,Q25290,2
165,scientific research,Q42240,has part,innovation,Q174165,2
166,9th Five-Year Plan,id-less,point in time,9th,Q28469719,2
167,transportation,Q7590,use,logistics,Q177777,2
168,parents,Q7566,different from,guardians,Q642553,2
169,Service sector,Q55638,has part,service sector,Q55638,2
170,Lao PDR,Q819,instance of,party,Q7278,2
171,SDGs Coordination Directorate,id-less,field of work,SDGs,Q7649586,2
172,Environmental Protection,Q832237,has part,Risk Reduction,Q67098987,2
173,local,Q11851202,shares border with,central,Q57525,2
174,trade,Q601401,part of,international,Q1072012,2
175,trade,Q601401,part of,international trade,Q178803,2
176,public,Q294440,said to be the same as,private partnership,id-less,2
177,Environmental protection,Q832237,has effect,disaster risks,Q114111270,2
178,Meru,Q934149,instance of,counties,Q1350181,2
179,Sekong,Q2087536,shares border with,Saravan,Q765671,2
180,local development,Q5803798,part of,regional,Q1218597,2
181,Ethiopia,Q115,continent,Africa,Q15,2
182,Ethiopia,Q115,shares border with,Kenya,Q114,2
183,local ities,id-less,part of,sectors,Q2739810,2
184,Ethiopia,Q115,shares border with,Uganda,Q1036,2
185,Kenya,Q114,continent,Africa,Q15,2
186,central,Q57525,shares border with,local,Q11851202,2
187,sectors,Q2739810,has part,local ities,id-less,2
188,sectors,Q2739810,has part,ities,Q5974814,2
189,Kaisone,id-less,located in the administrative territorial entity,Phomvihane,Q320100,2
190,Vientiane,Q9326,twinned administrative body,Luang Prabang,Q190165,2
191,persons with disabilities,Q74535604,has part,elderly,Q1358789,2
192,Resolution of the 10th Party Congress,id-less,part of,10th Party Congress,id-less,2
193,Big 4 Agenda,id-less,has part,SDGs,Q7649586,2
194,LEAST DEVELOPED COUNTRY,Q752401,said to be the same as,LDC,Q752401,2
195,jobs,Q392825,has effect,income,Q850210,2
196,SOCIO,Q21201,has part,DEVELOPMENT,Q1074523,2
197,international cooperation,Q9378718,subclass of,cooperation,Q380962,2
198,international cooperation,Q9378718,has part,regional,Q1218597,2
199,LDC,Q752401,said to be the same as,LEAST DEVELOPED COUNTRY,Q752401,2
200,entrepreneurs,Q131524,subclass of,professionals,Q1218318,2
201,Constitution of Kenya,Q2753888,country,Kenya,Q114,2
202,social media,Q202833,subclass of,communication,Q11024,2
203,productivity,Q2111958,part of,Workforce,Q13440398,2
204,land,Q11081619,has part,water,Q283,2
205,land,Q11081619,subclass of,natural resources,Q105575840,2
206,Cambodia,Q424,shares border with,Myanmar,Q836,2
207,social development,Q15765794,part of,economic,Q8134,2
208,social assistance,Q12322674,subclass of,social protection,Q2483208,2
209,social,Q345367,part of,economic,Q8134,2
210,CSOs,Q22808416,country,Kenya,Q114,2
211,Least Developed Country,Q752401,instance of,status,Q813912,2
212,landfill,Q152810,subclass of,infrastructure,Q121359,2
213,Level of food insecurity in Kenya,id-less,country,Kenya,Q114,2
214,private,Q158668,opposite of,public,Q294440,2
215,SDGs,Q7649586,follows,MDGs,Q81737,2
216,COVID -19 pandemic,Q113888949,country,Lao,Q819,2
217,expenditure,Q760120,part of,revenue,Q850210,2
218,juveniles,Q21694643,subclass of,young people,Q7875591,2
219,DEVELOPMENT,Q1074523,part of,SOCIO,Q21201,2
220,financial,Q22687,has part,monetary,Q8142,2
221,production,Q739302,has part,services,Q114080183,2
222,primary,Q669262,followed by,secondary school,Q159334,2
223,SDGs targets,id-less,part of,SDGs,Q7649586,2
224,preventative medicine,Q1773974,subclass of,health care,Q31207,2
225,internationally,Q100164920,has part,regionally,Q56660247,2
226,China,Q148,shares border with,Thailand,Q869,2
227,SDGs,Q7649586,has part,SDGs targets,id-less,2
228,essential public services,id-less,subclass of,infrastructure,Q121359,2
229,China,Q148,member of,ASEAN,Q7768,2
230,Laos,Q819,diplomatic relation,Vietnam,Q881,2
231,preparatory period,id-less,followed by,graduation,Q1054021,2
232,DEVELOPMENT,Q1074523,has part,PLAN,Q4006,2
233,SDGs,Q7649586,has part,11,Q37136,2
234,Champassak,Q334888,located in the administrative territorial entity,Savannakhet,Q465940,2
235,animal husbandry,Q80962,part of,farming,Q1402889,2
236,international level,Q55893863,has part,regional,Q1218597,2
237,COVID -19 pandemic,Q113888949,point in time,2020,Q25337,2
238,Lao PDR,Q819,office held by head of government,PM,Q180686,2
239,Big Four Agenda,id-less,country,Kenya,Q114,2
240,forestry,Q38112,part of,Agriculture,Q11451,2
241,ities,Q5974814,part of,sectors,Q2739810,2
242,SDGs curriculum,id-less,main subject,SDGs,Q7649586,2
243,services,Q114080183,subclass of,products,Q542929,2
244,Lao PDR,Q819,member of,ASEAN,Q7768,2
245,services,Q114080183,subclass of,goods,Q2424752,2
246,Resolution,Q2751586,legislated by,11th Party Congress,id-less,2
247,provinces,Q429976,contains administrative territorial entity,districts,Q5283500,2
248,effects of climate change,Q1430548,has cause,natural disasters,Q8065,2
249,telecommunication,Q418,subclass of,ICT,Q5268834,2
250,budgeting,Q41263,part of,Integrated development planning,Q58042205,2
251,provinces,Q429976,country,country,Q6256,2
252,Bokeo,Q334884,instance of,provinces,Q429976,2
253,School of Government,Q24456709,country,Kenya,Q114,2
254,service sector,Q55638,part of,Service sector,Q55638,2
255,service sector,Q55638,opposite of,industrial sector,Q55639,2
256,Big Four Agenda,id-less,has part,Universal Health Coverage,Q3274205,2
257,innovation,Q174165,part of,scientific research,Q42240,2
258,service,Q7406919,part of,production,Q739302,2
259,Macroeconomic stability,Q58357542,part of,Output 2,id-less,2
260,Risk Reduction,Q67098987,part of,Environmental Protection,Q832237,2
261,Kenya Off-Grid Solar Access Project,id-less,country,Kenya,Q114,2
262,Kwale,Q635215,instance of,counties,Q1350181,2
263,policies,Q47011897,has part,strategies,Q185451,2
264,employment opportunities,Q2266417,facet of,employment,Q656365,2
265,private partnership,id-less,said to be the same as,public,Q294440,2
266,Kisumu,Q214485,instance of,counties,Q1350181,2
267,poor,Q5729485,subclass of,disadvantaged,Q106394435,2
268,SDGs,Q7649586,main subject,SDG,Q7649586,2
269,Lao PDR,Q819,continent,Asia,Q48,2
270,COVID,Q84263196,number of participants,19,Q39850,2
271,Saravan,Q765671,shares border with,Sekong,Q2087536,2
272,laws,Q22096098,has part,regulations,Q106947327,2
273,Khammouane,Q506641,instance of,provinces,Q429976,2
274,private sector,Q591763,opposite of,public,Q294440,2
275,ENVIRONMENT,Q2249676,has part,CHALLENGES,Q50815379,2
276,Luang Prabang,Q190165,shares border with,Vang Vieng,Q1012615,2
277,Luang Prabang,Q190165,twinned administrative body,Vientiane,Q9326,2
278,Myanmar,Q836,shares border with,Cambodia,Q424,2
279,CHALLENGES,Q50815379,part of,ENVIRONMENT,Q2249676,2
280,Kenya Vision 2030,Q6392757,followed by,MTP III,id-less,2
281,Kenya Vision 2030,Q6392757,country,Kenya,Q114,2
282,MDGs,Q81737,followed by,SDGs,Q7649586,2
283,Women,Q467,subclass of,leadership positions,Q74174887,2
284,administrative,Q56061,has part,regulatory,Q428148,2
285,Undernourishment in Kenya,id-less,country,Kenya,Q114,2
286,rural,Q7380465,subclass of,areas,Q4788688,2
287,mechanisms,Q113462908,part of,policies,Q47011897,2
288,comprehensive,Q207062,subclass of,manner,Q367293,2
289,democratic,Q974,subclass of,just,Q2919325,2
290,regional,Q1218597,part of,international cooperation,Q9378718,2
291,3.2,Q29720093,part of,Sustainable Development Goals,Q7649586,2
292,depressed,Q29724423,has effect,discouraged,Q571068,2
293,disaster risks,Q114111270,has cause,Environmental protection,Q832237,2
294,regional,Q1218597,has part,local development,Q5803798,2
295,3.1 Targets and Indicators,id-less,part of,Targets and Indicators,id-less,2
296,Uganda,Q1036,shares border with,Kenya,Q114,2
297,Government,Q7188,has part,National Assembly,Q193582,2
298,2,Q200,instance of,SDGs,Q7649586,2
299,Natoei,id-less,located in the administrative territorial entity,Luang Namtha Province,Q948691,2
300,village,Q532,different from,town,Q3957,2
301,2,Q200,part of,SDGs,Q7649586,2
302,Integration of the three Dimensions of Sustainable Development,id-less,facet of,Sustainable Development,Q131201,2
303,regional,Q1218597,part of,international level,Q55893863,2
304,National,Q53247,contains administrative territorial entity,County,Q19470,2
305,rural area,Q175185,opposite of,urban,Q159313,2
306,guardians,Q642553,different from,parents,Q7566,2
307,Intergovernmental Oceanographic Commission,Q1666085,parent organization,UNESCO,Q7809,2
308,urban areas,Q58259934,opposite of,rural areas,Q175185,2
309,5.1,Q60724383,part of,Targets and Indicators,id-less,2
310,5 Goods and 1 Satisfaction,id-less,instance of,policy,Q1156854,2
311,quantity,Q309314,different from,quality,Q1207505,2
312,Taita Taveta,Q100943569,instance of,counties,Q1350181,2
313,Ghana,Q117,continent,Africa,Q15,2
314,National Assembly,Q193582,part of,Government,Q7188,2
315,Phomvihane,Q320100,contains administrative territorial entity,Kaisone,id-less,2
316,regional,Q1218597,subclass of,international integration,Q56386363,2
317,rural areas,Q175185,opposite of,urban areas,Q58259934,2
318,districts,Q5283500,located in the administrative territorial entity,provinces,Q429976,2
319,New York,Q60,country,USA,Q30,2
320,Phase 1,Q5452194,followed by,Phase 2,Q42824440,2
321,3,Q201,part of,SDGs,Q7649586,2
322,village,Q532,part of,villages,Q1803605,2
323,HIV,Q15787,has effect,AIDS,Q12199,2
324,Outcome 3,Q45946820,has effect,Enhanced well -being of the people,id-less,2
325,vocational training centre,Q17087722,subclass of,schools,Q3914,2
326,natural disasters,Q8065,has effect,effects of climate change,Q1430548,2
327,water,Q283,part of,land,Q11081619,2
328,2020 VNR for Kenya,id-less,point in time,2020,Q25337,2
329,2020 VNR,id-less,point in time,2020,Q25337,2
330,2020 SDGs,id-less,point in time,2020,Q25337,2
331,vulnerabilities,Q114262243,subclass of,risks,Q104493,2
332,2015 Census,Q24170418,point in time,2015,Q2002,2
333,PM,Q180686,country,Lao PDR,Q819,2
334,vulnerable groups’ rights,id-less,subclass of,safeguarding,Q112609811,2
335,rice,Q5090,subclass of,crops,Q235352,2
336,PLAN,Q4006,part of,DEVELOPMENT,Q1074523,2
337,Gross National Income,Q6803767,country,Lao PDR,Q819,2
338,2017,Q25290,followed by,2019,Q25274,2
339,consumption,Q12204,has part,production,Q739302,2
340,water,Q283,part of,water resources,Q1049799,2
341,UNESCO,Q7809,subsidiary,Intergovernmental Oceanographic Commission,Q1666085,2
342,Output 2,id-less,has part,Macroeconomic stability,Q58357542,2
343,road,Q34442,subclass of,modes of transport,Q6889150,2
344,waterway,Q47521,instance of,modes of transport,Q6889150,2
345,revenue,Q850210,has part,expenditure,Q760120,2
346,villages,Q1803605,has part,village,Q532,2
347,Outcome 4,id-less,has part,Large -Scale and Priority Projects for Outcome 4,id-less,2
348,Outcome 4,id-less,has part,Priority Cross -Cutting Outputs,id-less,2
349,mining,Q44497,use,energy,Q11379,2
350,road,Q34442,instance of,modes of transport,Q6889150,2
351,Sustainable Development Goals,Q7649586,point in time,2030,Q12799,2
352,Government of Lao PDR,id-less,country,Lao PDR,Q819,2
353,water resources,Q1049799,has part,water,Q283,2
354,20%,Q65042425,point in time,20,Q40292,2
355,Sustainable Development Goals,Q7649586,has part,3.2,Q29720093,2
356,mining,Q44497,product or material produced,electricity,Q12725,2
357,2030 Agenda,Q22129254,main subject,sustainable development,Q131201,2
358,urban,Q159313,opposite of,rural area,Q175185,2
359,mine,Q820477,subclass of,land,Q11081619,2
360,regulatory,Q428148,part of,administrative,Q56061,2
361,ICT,Q5268834,use,Poverty Reduction,Q1824165,2
362,quality,Q1207505,different from,quantity,Q309314,2
363,Targets and Indicators,id-less,has part,5.1,Q60724383,2
364,greenhouse gas,Q167336,has effect,pollution,Q58734,2
365,Special Economic Zone,Q494978,subclass of,Development,Q1074523,2
366,regulations,Q106947327,part of,laws,Q22096098,2
367,Universal Health Coverage,Q3274205,part of,Big Four Agenda,id-less,2
368,Human resources,Q5467169,has effect,capacities,Q5034479,2
369,sanitation,Q949149,facet of,water,Q283,2
370,11,Q37136,part of,SDGs,Q7649586,2
371,sanitation management,id-less,facet of,water and sanitation,Q573692,2
372,One Product,Q7093131,manufacturer,One District,Q16305893,2
373,One District,Q16305893,product or material produced,One Product,Q7093131,2
374,research capacity,Q30296744,part of,science,Q336,2
375,NATIONAL SOCIO,Q33122183,has part,DEVELOPMENT PLAN,Q5266783,2
376,modes of transport,Q6889150,has part,road,Q34442,2
377,industriali sation,id-less,followed by,moderni sation,id-less,2
378,Technical and Vocational Education and Training,Q18286682,has part,TVET,Q18286682,2
379,hydrological,Q42250,part of,meteorological,Q190107,2
380,8,Q23355,instance of,SDGs,Q7649586,2
381,management,Q2920921,has part,disaster prevention,Q1460420,2
382,dam,Q12323,use,hydropower,Q170196,2
383,monetary difficulties,id-less,subclass of,financial,Q22687,2
384,credit,Q182076,part of,markets,Q110249433,2
385,8th Five-Year Plan,id-less,end time,2020,Q25337,2
386,JICA,Q107232504,country,Lao PDR,Q819,2
387,ICT,Q5268834,subclass of,innovations,Q27721514,2
388,Thailand,Q869,shares border with,China,Q148,2
389,Targets and Indicators,id-less,has part,3.1 Targets and Indicators,id-less,2
390,treatment success rate,Q44340540,facet of,TB,Q12204,2
391,GROWTH,Q1342838,facet of,GREEN,Q3133,2
392,upper secondary,Q55043,subclass of,education,Q8434,2
393,GOALS,Q4503831,has part,TARGETS,Q852162,2
394,Garissa,Q845717,instance of,counties,Q1350181,2
395,regionally,Q56660247,part of,internationally,Q100164920,2
396,Forestry,Q38112,part of,Agriculture,Q11451,2
397,inter national counterparts,id-less,part of,regional,Q1218597,1
398,illegal foreign worker,id-less,instance of,problem,Q621184,1
399,impact,Q4115667,facet of,natural disasters,Q8065,1
400,intellectual property,Q131257,part of,technology,Q11016,1
401,impact of natural disasters,Q30226760,facet of,agricultur al sector,id-less,1
402,hydrological,Q42250,part of,Meteorolog ical,id-less,1
403,illegal,Q2233907,subclass of,relocation,Q2918584,1
404,international,Q1072012,subclass of,tourism,Q49389,1
405,hydrological,Q42250,use,agricultural,Q5356428,1
406,im ported,id-less,subclass of,consumer goods,Q56573357,1
407,investment promotion policies,id-less,facet of,invest ment capital,id-less,1
408,investment climate,Q105113660,part of,business environment,Q3491300,1
409,international,Q1072012,subclass of,uncertainties,Q107382457,1
410,intellectual property,Q131257,part of,science,Q336,1
411,international airport,Q644371,different from,airport,Q1248784,1
412,investment agreements,id-less,subclass of,false,Q5432619,1
413,intellectual disabilities,Q183560,subclass of,developmental,Q213713,1
414,investment licence,id-less,subclass of,licence,Q749020,1
415,inter-provincial,Q16247968,subclass of,relocation,Q2918584,1
416,inter-linkages,Q108225871,subclass of,harmoni,Q5659213,1
417,international,Q1072012,subclass of,systems,Q50808462,1
418,hydro,Q511031,subclass of,energy,Q11379,1
419,internal connectivity,Q48362910,subclass of,connectivity,Q72897900,1
420,impact mitigation,Q58882679,facet of,UXO clearance,id-less,1
421,internally displaced persons,Q2010630,subclass of,refugees,Q131572,1
422,impact,Q4115667,facet of,climate change,Q125928,1
423,international,Q1072012,has part,Lao PDR,Q819,1
424,international,Q1072012,has part,domestic,Q144,1
425,international arena,Q8036557,has part,countries,Q6256,1
426,interest,Q170924,has cause,talent,Q2705098,1
427,investment planning,Q105945333,studies,infrastructure,Q121359,1
428,investment projects,id-less,part of,sectors,Q2739810,1
429,international,Q1072012,opposite of,domestic,Q144,1
430,international,Q1072012,subclass of,economic integration,Q729438,1
431,international,Q1072012,subclass of,markets,Q110249433,1
432,husbandry,Q1402889,product or material produced,animal,Q729,1
433,inter-regional,Q4288862,opposite of,intra-regional,Q52152207,1
434,international,Q1072012,subclass of,sk ill competition,id-less,1
435,immuni sation,id-less,subclass of,surveillance,Q334401,1
436,investment monitoring,id-less,subclass of,management system,Q629173,1
437,impact,Q4115667,facet of,COVID -19 pandemic,Q113888949,1
438,internship programmes,Q71640532,subclass of,ment,Q18041429,1
439,international arrivals,Q56100880,part of,Pacific,Q98,1
440,hydrological disasters,Q110676193,studied by,meteorological,Q190107,1
441,hygiene,Q162297,facet of,children’s,Q131539,1
442,international standards,Q1334738,subclass of,legislation,Q820655,1
443,integration,Q80091,subclass of,logistics,Q177777,1
444,investment,Q4290,facet of,ease of doing business,Q1200749,1
445,international standards,Q1334738,subclass of,standards,Q591990,1
446,i nvestment plan,id-less,facet of,i nvestment,id-less,1
447,hygiene,Q162297,facet of,nutrition,Q2138622,1
448,inves tment,id-less,subclass of,agreements,Q15092854,1
449,inv estment,id-less,part of,trade,Q601401,1
450,i nternational relation,id-less,country,Lao PDR,Q819,1
451,international tourist group,id-less,field of work,tourism,Q49389,1
452,i nternational partners,id-less,has part,continu ed support,id-less,1
453,i nfrastructure,id-less,has part,economic corridor,Q18389209,1
454,i mprove ment,id-less,part of,Multilateral Trade Cooperation Framework,id-less,1
455,internet,Q75,has part,internet network,Q1211090,1
456,internet,Q75,has part,penetration rate,Q16863864,1
457,i mplement,id-less,has part,age,Q185836,1
458,internet,Q75,subclass of,telecommunication,Q418,1
459,intra-regional,Q52152207,opposite of,inter-regional,Q4288862,1
460,hypertension,Q41861,subclass of,non-communicable diseases,Q98299735,1
461,intersex,Q1097630,subclass of,persons with disabilities,Q74535604,1
462,intersex,Q1097630,instance of,groups,Q9281006,1
463,internet network,Q1211090,part of,internet,Q75,1
464,hygiene practices and guidelines,id-less,facet of,hygiene,Q162297,1
465,internship,Q349015,subclass of,training,Q216033,1
466,international organisation,Q484652,part of,world,Q2,1
467,ideas,Q131841,subclass of,thoughts,Q349047,1
468,hydropower,Q170196,subclass of,project,Q170584,1
469,investment,Q4290,part of,budget,Q41263,1
470,international competitiveness,Q11742556,subclass of,competitiveness,Q155953,1
471,hydrological hazards,Q64391312,subclass of,hazards,Q114547318,1
472,investment,Q4290,subclass of,service,Q7406919,1
473,international cooperation,Q9378718,has part,conditions arising from international cooperation,id-less,1
474,hydrological station,Q25532831,subclass of,meteorological station,Q190107,1
475,hygiene,Q162297,part of,health promotion,Q1851928,1
476,investment,Q4290,subclass of,private,Q158668,1
477,international economies,id-less,has part,regional,Q1218597,1
478,international integration,Q56386363,has part,r egional,id-less,1
479,illegal,Q2233907,has cause,natural resource,Q188460,1
480,investment,Q4290,part of,trade in services,Q6598421,1
481,investment,Q4290,has part,project,Q170584,1
482,international markets,Q114633886,subclass of,business,Q4830453,1
483,investment,Q4290,has part,business environment,Q3491300,1
484,investment,Q4290,has effect,capacity,Q1347367,1
485,investment,Q4290,facet of,poverty alleviation,Q1824165,1
486,hydropower,Q170196,instance of,sector,Q3958441,1
487,hydropower,Q170196,subclass of,electricity,Q12725,1
488,ies,Q3807410,said to be the same as,ethnicit ies,id-less,1
489,hydropower,Q170196,subclass of,production,Q739302,1
490,international ly,Q84784869,country,Lao PDR,Q819,1
491,ies,Q3807410,said to be the same as,ethnicit,Q41710,1
492,international ly,Q84784869,different from,regional ly,Q46154514,1
493,investment,Q4290,facet of,human resources,Q5467169,1
494,industry,Q8148,has part,services,Q114080183,1
495,institutes,Q1229830,subclass of,education institutions,id-less,1
496,integration,Q80091,subclass of,economic,Q8134,1
497,integration,Q80091,subclass of,cooperation,Q380962,1
498,income inequalities,Q44567683,has part,increase,Q9073584,1
