topic,probability,count,topic_words
62.0,0.6656797314043612,9,twgs cwg nsc working 26 group groups coordinates crvs preparatio equivalents work technical twenty rmrdc
63.0,0.7644854421177529,9,irrigation land hectares 000ha 42 million 27ha cultivation ha irrigated arable accomplished transforming nasarawa leasing
64.0,0.8431813445164422,9,track railway rehabilitation materials network following accidents axis rampant volum thoug derailments thefts silted occasioned
65.0,0.6401884558361607,9,cassava sesame yam rice crops including cocoa tomatoes beans medicinal stems palm potatoes exportable seedlings
66.0,0.6980372215152892,9,rura disparity between confirm poverty link underscores urban inequality cities evidence wide infrastructural 52 necessary
67.0,0.7256357057678914,9,nsds statistics fully serving espoused whereas logical umbrella ssds consulted preparing strategy internationally itself withi
68.0,0.904666053066874,8,police enforcemen security military organizations law vigilante advisor policin other npf nis agencies customs servic
69.0,0.8101488469036897,8,endowments endowment natural resource ric proximit dar vas geographic enormou worth retirement hold diverse gas
70.0,0.8165397633863979,6,heat harsh rainfall desert drought droughts encroachment waves erratic pests weather flood flooding weathe extreme
71.0,0.8644474843305504,6,engineering science mathematic biological nuclear explosiv radiological chemical coding steam technica mathematics applied advanced technology
72.0,0.9198897491503732,6,copyright infringements treaties levy policymaker copyrights nigerian domain commission reverse infringement signed order 67 whic
73.0,0.9275534099131306,6,sccs statistics nss joint fss statisticians sbss fct sbs governing boards trainings professional states 36
74.0,0.9075964300669358,6,ranked top volleyball ranking world football tennis nigeria globally in basketball athletics wrestling 86th 34th
75.0,0.9575104677667372,5,committee monetary nec centra mpc committees fmfbnp fisca exchang cash cbn managemen council account polic
76.0,0.8096851809922869,5,aspirations expectations prioritie private realized sector socio only within can economic be and  
77.0,0.8169807204061635,5,billions unless otherwise naira stated indicators socio gdp such in economic growth of as 
78.0,0.947018127473705,5,deep ibom dry seaports inland port dwell bakassi bonny deconges seapor seaport differen lekki stages
79.0,0.9864756766806334,5,cluster kano onitsha lagos dye nollywoo leather ogun apparel kannywood tie nnewi rice abia aba
80.0,1.0,4,immigratio searches bag check manual gifmis ilo tsa imo ippis customs instruments maritime enable international
81.0,0.9876768077267688,4,transparency accountability appointmen disbursement financia establishing use governance fund management ensure in and to of
82.0,0.9639075609519852,4,ranking ranks 100th 114th 131st 100t 116th wef 120 points out countrie globa 39 131
83.0,1.0,4,bvn verification number feasible avenue going system integration 50 improved bank about million other th
84.0,1.0,4,delta niger compact attack engagemen nddc engaged community stability end ensuring stakeholders commission environment the
85.0,1.0,4,du activities disrupted incidence academic disruption disruptions programmes affected significantly due some especially been have
86.0,0.999251159488457,4,petrochemical plants agrochemical smalle reportedl petrochemicals few reduc thrive upstream gas pipeline refineries company processing
87.0,1.0,3,bmi bod obese height overweight thin wome mass greater less 28 index than 18 tha
88.0,1.0,3,fintech recent extensio innovations securities developments financin innovative enabling bank industry through an are with
89.0,1.0,3,stron dependent heavily actions legislative require collaboration plan wit federal will this on be by
90.0,1.0,3,evaluation except monitoring studies implementation overall efforts fo other by th for and  
