topic,probability,count,topic_words
63.0,0.6892429450408709,11,hospitals usg who hospital gf uzt unfpa pmi hospitalscwgh      
64.0,0.9070616039492649,11,midlands              
65.0,0.45976278259474096,11,provinces92 loca provinces92loca mof92 provincesall provinces         
66.0,0.4982869991221504,11,sanitatio examinatio highe ment perinata develop improved an       
67.0,0.7357807672369703,11,mohcc hsb hrh catc 70yrs nprc mojlpa loca       
68.0,0.5991875480806722,11,wellbei ng ngimprove ssoyabea improve socia good increase       
69.0,0.5035968195608987,11,urba tobacc tsurba governmen           
70.0,0.7922430140287692,10,men develop mentsocia ment improve          
71.0,0.5021748143845084,10,wit person line consistent people targets         
72.0,0.6765223003230283,10,outcomesecto              
73.0,0.5968639041850493,10,distr ic icr icj sac icrisat adrafarmer polytechn securit improve     
74.0,0.4360408159746346,10,timbe timb boar control trb estat tertiar yttrium bium ter     
75.0,0.663020193483537,10,mesecto outco outcom outc omesecto esecto         
76.0,0.6290779455309822,10,innovatio utilizatio innovationinnovatio innovati entrepreneuria applicatio promotio io industria cooperat economi on   
77.0,0.5562460687147508,10,nutritio groundnut 50 variou nutritiou fed41 fbdgs dietary guidelines nutrition based food implementation national in
78.0,0.6376235620561859,10,kra nationa area            
79.0,0.7174832242913018,10,housin hom quality urban           
80.0,0.64794436741226,9,specialist specialise proficienc vocationa specialis expert technicians pas skilled health     
81.0,0.5808663405949323,9,critica availabilit availabil approve ity verified enable available on by national and   
82.0,0.6992124763130756,9,insuranc institu tion integratin uninfecte integrate         
83.0,0.7958203923205379,9,companie slocal providersloca compani board an es local       
84.0,0.6097406433565098,9,itu ucaz ihta hectarag tpf unki unw shelte unctad unops     
85.0,0.6365776261729805,9,securit nutrition diets young children security food improve and      
86.0,0.6682675821081479,9,livestoc tota collectiontota over production and         
87.0,0.6553607555218083,9,childre institut children childli ne institute         
88.0,0.6323222730814405,9,agricultu re uptak horticultur agricultur fertiliser improve increase       
89.0,0.6537925579466097,9,iona tradit otradit ngostradit bwetradit zimba nang organ isatio trust childre ministries leader com munit
90.0,0.7105384803636305,9,project schedules sav musas programmes projects ecosystems security food programme and of   
91.0,0.6103313794313435,9,club sport bilatera            
92.0,0.5709027095808321,9,table al egg list of          
93.0,0.7284597696779236,9,ceo roun miners scale small of         
94.0,0.5060227671539637,9,touris ca busines            
95.0,0.6930151613759519,9,office distric offices            
96.0,0.6029800208341599,9,prope proportio selectio policie environme nt access with delivery to     
97.0,0.5919194299969224,9,apple ai model predictiv computerise modelling predictive applications from      
98.0,0.6400849540856282,9,managemen manage controlle environmen mobil strict mobilisation requirements money supply monitoring information system management of
99.0,0.8503385638981871,8,cen tral agenc ministry ntral ce         
100.0,0.621099753709021,8,buildin constructe buildinginforme undergoin processin lines building        
101.0,0.6416424338279928,8,outcomesecto              
102.0,0.7589131182324297,8,productionquantity              
103.0,0.9159625485941074,8,min oldsnumber househ academiesnumber length number         
104.0,0.7838514816566674,8,chamber smes             
105.0,0.7893055899399721,8,analysi situational situation            
106.0,0.8640321131526523,8,mfait macadami al mofait           
107.0,0.5312455968315223,8,mysar heritag mines ra mine          
108.0,0.5995825742509878,8,ke nation al nationa area          
109.0,0.568139965791445,8,committe complying undertake completion full          
110.0,0.741268152792551,8,wate ofait ngnang mainstreame learni earl of        
111.0,0.5498275948440745,8,mlawrr poultr agr ra agricultu          
112.0,0.7833400927834938,8,secto rpercentag             
113.0,0.7048787861239254,8,diseases outbreak epidemic diabete elimination prone hiv aids malaria control and    
114.0,0.6735575082927082,8,ner81 inspected audited            
115.0,0.588456562079161,8,provin cesall cewer ces92 cervica syste response early       
116.0,0.90518100986943,8,counc cohesion ilprivat curriculu cours counprivat cotco il       
117.0,0.7437143770004362,8,skill sara annually1 skills standards emerging fo digital with an in    
118.0,0.6578888442000739,8,devolution resolutio devurba devolutio resolut io decentralise equitabl       
119.0,0.622292932826436,8,financia financiall financefundin fin earni ancial inclusion ng outcomes include of    
120.0,0.7621704759468089,8,cultura cultur materna france tenur of         
121.0,0.52517760820231,8,ou save foundation foundatio flotatio foundati on        
122.0,0.7104468084947024,8,ona nati natura cida inter sustainabl natio na       
123.0,0.5514321337342423,8,fro earnings gainfull salaries wages livelihood balance review of and     
124.0,0.6006679626442285,7,institutio penetratio introductio            
125.0,0.8446689856374588,7,sirdc pioneerctdt ndcp nbazstock fee institutio ns        
126.0,0.8832272006101044,7,affairs affair foreign an           
127.0,0.6996188291759483,7,bean sugarcan sugar soya soyabean6000          
128.0,0.8112272218719109,7,zach msf healt cbos cboswho zela unicef publi who      
129.0,0.8795927611315429,7,sdg sdg6 sdg1 evelopment governance 11 12 10 16 nutrition 13 14 being security food
130.0,0.9495966581203911,7,undp sadc             
131.0,0.7555973852769464,7,institution sicz institutionssnv institutionsrelevan institutionsinternatio informa nal pla       
132.0,0.835258975082471,7,researc resourc responsibl reabcsd through          
133.0,0.975080830710404,7,outcome secto             
134.0,0.7449182820685254,7,zepar zesa zeparuminer zera learning          
135.0,0.7336996064542324,7,publi services32 37 35 45 systems 60 50 ministry protection of    
136.0,0.8672867249650011,7,und icj             
137.0,0.816240882899601,7,children pregnan childhoo bearin prevalence child women of       
138.0,0.88542030409743,7,mortality cancers fatality cervical cholera aids tb deaths malaria rate case ratio maternal pe per
139.0,0.8787420280989219,7,nsas nsa affordab le affordable an         
140.0,0.7385752632713186,7,federations federation internationa border mines          
141.0,0.7271923040641814,7,midlands              
142.0,0.8309571882144492,7,foo crow nbaz below the          
143.0,0.6882010799364598,7,priorit              
144.0,0.6821350555517499,7,priority ke area national nationa          
145.0,0.7840035422542561,7,unions union employers commissionemcoz chamb unionsretrenchee gf er trade an     
146.0,0.717273626541073,7,transfor me transpor transmissio budge transpare ncy during       
147.0,0.7226110163719023,7,society societiesworl societiesimf societ societies law         
148.0,0.8496335035378307,7,pepfer ppf gcf gef           
149.0,0.7765773082428051,7,cultureministe rs cultureprovinc heritageministe ial gvtloca ia fo culture of and    
150.0,0.7016484465012249,7,fait facilitie             
151.0,0.8864680122933648,6,grad universitie graduate 484 risk trainin graduates high       
152.0,0.7653437102888062,6,performanc outcome outcomekey key           
153.0,0.9855238072034568,6,eu gavi             
154.0,0.8173418132987011,6,mpsunwto mpsunwt mps expo rts mpsundp pum        
155.0,0.890689190068258,6,emission coordinat performanc th in          
156.0,0.7209470766248268,6,arts art creative an in and         
157.0,0.8840862320901902,6,cultural activitie culture spor an with         
158.0,0.9299019312744732,6,gv medicines health vital essential total an and       
159.0,0.7216932383137489,6,tripatite youn             
160.0,0.8062110142970482,6,lan surveyor goo funds network private in of       
161.0,0.9063978443463391,6,suppl elimination water malaria strengthen implementation strategies improve strategy to of    
162.0,0.9160420599765245,6,miner tariff commission zimbabwe           
163.0,0.9080973946125562,6,14 00014 17 11 000          
164.0,0.8714838037635428,6,regiona areanationa nationa area           
165.0,0.8157925371801498,6,chin usai             
166.0,0.8105458492874625,6,populatio domesti consumptio the           
167.0,0.7641145853245831,6,federatio mines confederatio of           
168.0,0.9518684377020415,6,snv colleges collegesnv academy college pla al        
169.0,0.7697815572946148,6,base faith             
170.0,0.7730268977182195,6,resilienc resilience resourc adaptive absorptive conservation natural an       
171.0,0.8543957227184008,6,huma emasaa mea monhsa administrative justice and        
172.0,0.6791889266998309,6,sustainabl portfoli microfina affordabl touris nce us sector       
173.0,0.7531865524477692,6,player players year value           
174.0,0.8192997517884605,6,pla phga apn wpa planne improvement and        
175.0,0.781397478594113,6,table confeder ation confederatio content of         
176.0,0.7087779818407874,6,unicef afric shelte unw unops committee         
177.0,0.8350984699824568,6,hi owners             
178.0,0.807870275784782,6,shar soulscommuni ty            
179.0,0.8257311187379548,6,habitat un wetland iucn forest sadc         
180.0,0.8469581914278003,6,commissio forestr commiss commisio comcosmos ion         
181.0,0.8142192805236027,6,free minister ministries freefree institution ntra ce ministry all an     
182.0,0.8288286650162439,6,supplier expressors depot agrodealer providers          
183.0,0.7262090782763932,6,qualit solidarit quaternar qualifie qualificatio          
184.0,0.8538355252418642,6,scal small             
185.0,0.7678050227357226,6,trustsunido zelaownershi trustsafdb trusts ownershi afrexi unido        
186.0,0.7568465986429662,6,climat environmental climate protection improve and         
187.0,0.8694051413879005,6,jica              
188.0,0.9932456252174479,6,highe recommende selecte implemente detecte of         
189.0,0.8683472178166541,6,pe province500 province1 sgmb areas1 geographical district provinces 000mlawrr privat     
190.0,0.9110103510716087,5,manuf mang acturin ove impr rin manu factu       
191.0,0.8761356906522136,5,mechi mefmi             
192.0,0.8763293004912904,5,00030 30 000            
193.0,0.9071752025437,5,authori tiessport tiesarda tiesall statutor an         
194.0,0.9518131572239114,5,spor standard streerin            
195.0,0.9767594947229774,5,dietar collegesall loca uneca of          
196.0,0.9014417090842606,5,pa raprivat body            
197.0,0.8879729442377637,5,olympi              
198.0,0.9741450471566612,5,manufacturin manufactur abattoir urin manufact ers gdp to       
199.0,0.9329359340288084,5,deploymen assessmen 12movemen            
200.0,0.8335900143461468,5,rura rur state and           
201.0,0.9162542724386545,5,newl formall currentl abl wel the and        
202.0,0.9467916043179715,5,productionquantity productsquantity te by of          
203.0,0.8857659556603756,5,bu buil houses capacity           
204.0,0.9752446317594721,5,ts governmen loca all           
205.0,0.8936750237078709,5,yout youn wate all and          
206.0,0.9731316301796387,5,africamanufacture africajunior africa schoo countries          
207.0,0.8821477231099113,5,fao handwashi facilit fa heads ng         
208.0,0.9503551033706726,5,roun roo turepercentage roa infrastruc of         
209.0,0.8722517752710328,5,marketin sportin             
210.0,0.9882179531232522,5,am progr ammoniu ameniti es          
211.0,0.9688515756166998,5,beneficiate responsibility beneficiatio            
212.0,0.960318185482552,5,revenu              
213.0,0.8645935146049883,5,mortalit morbidit it            
214.0,0.8898353591424029,5,im ama             
215.0,0.9524714168543529,5,economysocia economy1 economyspecialise digitall economy          
216.0,0.9620223951973162,5,participated participants participating involved participation or in        
217.0,0.8896033570368168,5,least budget5             
218.0,0.9132843835174471,5,leade rs prov lead           
219.0,0.8758331188165949,5,committee committees sunagencies sun worl agencies communit        
220.0,1.0,4,fid unes co            
221.0,1.0,4,soulscommu nit unit soulscomm souls comm         
222.0,1.0,4,mictcps mictpcs             
223.0,0.9877659038787311,4,iro surveyo receiving prevalence ilo of         
224.0,1.0,4,hexco artisan who            
225.0,1.0,4,usaid chin             
226.0,1.0,4,compute zimbabwe             
227.0,1.0,4,fro generated derived developed fo          
228.0,1.0,4,participatio participati on of           
229.0,1.0,4,smal overal             
230.0,1.0,4,justic              
231.0,1.0,4,chambe smes of            
232.0,1.0,4,corporatesausc corporat spor            
233.0,1.0,4,src zimbabw zoc            
234.0,1.0,4,corporatesworl corporatesforeig corporatescommitte sap co          
235.0,1.0,4,breas bodie bo bridg being          
236.0,1.0,4,cowpea goat agrite mea ema          
237.0,1.0,4,basi bas el secure establishing local to        
238.0,1.0,4,pri vat tax public of          
239.0,1.0,4,dfid jica             
240.0,1.0,4,adde direc addition5 value 25 addition 30 20 15 10     
241.0,1.0,4,mommd              
242.0,1.0,4,trad trace tradit            
243.0,1.0,4,weeks basket hours            
244.0,1.0,4,districtat district 1a leas least          
245.0,1.0,4,al subjected gener across to          
246.0,1.0,4,saf safire saffire access with to         
247.0,1.0,4,servic public             
248.0,1.0,4,churches cbos             
249.0,0.9873103451964929,4,remittance arrival receipt deliver           
250.0,1.0,4,consumption delivery utilisation and           
251.0,1.0,4,situational analysis 98 analysi           
252.0,1.0,4,authstat              
253.0,1.0,4,stat              
254.0,1.0,4,entra ministry centra            
255.0,1.0,4,memb ers rule ministry           
256.0,1.0,4,registra thei registered reported the          
257.0,1.0,4,avocad adimf afrod averag worl          
258.0,1.0,4,recreationa recreationus parks recreation good and         
259.0,1.0,3,exclusivel independen inde are           
260.0,1.0,3,icao promotio standards an           
261.0,1.0,3,ruralcontract ors livelihood was support improve fiscal        
