topic,probability,count,topic_words
61.0,0.8216679535664618,6,qualit thanks improved accessible better higher access to and      
62.0,0.94536567964726,6,sporting increased sportin activities higher training public private and      
63.0,0.8579097751243193,5,completed satisfied             
64.0,0.9637463697462536,5,populatio migratio sanitatio domesti           
65.0,0.9593543392990472,5,lfs molysmd nso years 20          
66.0,0.9102723830113437,5,heritage cultural renaissance sites natural management of and       
67.0,0.9098341456524158,5,developmen participate implementation of and          
68.0,0.8850105923290268,5,structures structu res infrastructur an          
69.0,0.9535933833218484,5,taken process processes            
70.0,0.908577039763896,5,once least purposefully past at number of the       
71.0,0.8731248397379678,5,acces improved increased            
72.0,0.9147374437117385,5,fisheries encouraging sustainable diversification 14 promoting sdg and       
73.0,0.9140358518042747,5,nuclear safety radiological security ensur strengthening update implement integrated ensure national an the to and
74.0,0.9265784062208319,5,renewable enhanced clea use an of and        
75.0,0.8822214712087083,5,gbia mccci mb 12           
76.0,0.9490212113006458,5,day indicate time of           
77.0,0.8436156034866895,5,prevalence reduced             
78.0,0.9507326719950239,5,stock increase increased distribution increasing          
79.0,0.9139993245588732,5,commodity exchange 11 commodities markets and         
80.0,0.9261815189224875,5,msmes              
81.0,0.9033031986864175,5,values processing value addition an and         
82.0,1.0,4,kilometres 17 distance number 10          
83.0,1.0,4,              
84.0,1.0,4,prevalence              
85.0,1.0,4,ac reports acb 22           
86.0,1.0,4,year 2014             
87.0,1.0,4,department mera             
88.0,0.9884034533839884,4,ai vision road 2020           
89.0,1.0,4,strengthened nationa vita national strengthening          
90.0,1.0,4,mra dhan             
91.0,1.0,4,permanent experienced established            
92.0,1.0,4,mera nocma             
93.0,1.0,4,performance              
94.0,0.9871298322766864,4,ns organizatio mines dept reports of         
95.0,0.9775569720166104,4,dccms ead reports an           
96.0,0.9727079543418554,4,parcels delivery destination            
97.0,1.0,4,tevet transpor             
98.0,1.0,4,power number of            
99.0,1.0,4,fsps rb rbm fsp products          
100.0,1.0,4,satisfaction wit             
101.0,1.0,4,professional professionals an develop           
102.0,1.0,4,express who persons with           
103.0,1.0,4,ead affairs department environment dp          
104.0,0.9911055240341393,4,ecosystem financial revenue in the          
105.0,0.9549701271118406,4,from table in the           
