topic,probability,count,topic_words
73.0,0.6905163847108704,9,maternal child healt scheme plu nics neonatal natal mss comba 5s born midwives wee treatment
74.0,0.7182437638290667,9,projects project contribution involvin budgeted balanc usual achiev built lessons increase cislac such objective unit
75.0,0.7538825685024046,9,isdg goals integrated model sustainable developed mode indicated scenarios dealt isdgs development explain scenario why
76.0,0.7850756449418043,9,real capita annual gdp growth rat 1aannual unemploy gni annu per rate product comput labou
77.0,0.8308709910727979,9,appreciation acknowledgements deserves my acknowledge directl appreciate appreciated buffoni allard cooperatio goes du specially editin
78.0,0.9506687165825443,8,member representative ossap ndamobissi humanitarian mission coordinator permanent unicef ministry affairs un bureau 16folashade jibrin
79.0,0.8763446772447407,8,cgs grant conditional scheme receive matching warehouse components allowe grants revised cas states require four
80.0,0.8386015952080659,8,digital ict enabled led industrial activity digitizing revolution le promotion agusto estimate makin taxation leveraging
81.0,0.8272074711378334,8,csos tions evant engage rel attende recommenda consulta platforms ngos thir dissemination cso aid providing
82.0,0.7968501512376256,8,commitment our committe advanc uyilowhoma abul chances achieve achiev action commitments achieving support sdgs significant
83.0,0.6515544695725084,8,commission commissio judicial population 732 investigates cadre cadr torturemale 821 nicn 69a 61a 584 213
84.0,0.8128973722606554,8,displaced internally camps prac promising internall refugee alienation happening tices idp displace persistent understand conditions
85.0,0.8554523711887834,7,girls boys hav women includ all girl reproductive young ing men other people age and
86.0,0.8274496885401069,7,local levels level state government servants funders develo remaine oversight bottom coul funded addres povert
87.0,0.8249258450023002,7,executive arms legislative separation powers legislature legislativ branches populating posts judiciary government authority politica several
88.0,0.9444431515387268,7,pillars built 2021 replac 2039 sought three term ten defined six egrp thre objective reduction
89.0,0.9070174280963366,7,literacy numeracy nu domains numerac meracy scores proficiency explains functional mal rat students som 50
90.0,0.8822974194806853,7,media practitioners journalists unionists issue personnel trade suffered attacks unabated activists ar charge betwee right
91.0,0.7535484686153866,7,iffs notorious 67a mis invoicing repatriation repatriated relocation refer broader relat connotes flight favourable 504
92.0,0.7922818580056309,7,poo multidimensionally digitalization innovative protect extremely ways resilience largest home account developing particular 25 track
93.0,0.7925668320192091,7,focal lgas committee officer strate gy senate 37 decentralized 774 house representatives namely officers committees
94.0,0.8763136398849224,7,republic nigeria xi kallon vol edward untary undp expect mr decad suppor icf demographi his
95.0,0.9343387506155951,7,firms up scale productive large small allo oler industrie compete dominant dominate entrants firm keep
96.0,0.823424148636226,7,regional disparities south corpora triangular ingrained uneven differences exclusion wide internationa region 33 norms specific
97.0,0.8519483938889959,7,formal non whereas previou training education mal ha created educatio both programme school through and
98.0,0.9880135139048193,6,african evidence nairobi routledge abingdon journa ship africa kenya governanc research lessons journal literacy south
99.0,0.8938307189376142,6,developmentally learnin track understoo trajectory health best overall learning on years were in development are
100.0,0.9334381620487919,6,regulatory alleviat reducing discretion regulation attempted plac discretio ter efficient recommends regulations smes transparent compliance
101.0,0.7638617385124246,6,violenc vio lence4 exploitationsexual emotiona voluntar partne surve programme the     
102.0,0.9130240995722213,6,intimate former partner partnere partne current previou sexua materna ever reproductive or regarding physical sexual
103.0,0.893664288793583,6,ticipation equa par what truthing naptiptake effec chapte eradicat immediate baselin effective ground tive works
104.0,0.7986544662110094,6,organized befor learning learnin year one forc participation in      
105.0,0.8945973286822961,6,urban cent sanitatio credi farmers per areas rural 37 identifies 51 than 26 population 35
106.0,0.8993453632441005,6,forth back previous mont moment across past time ar there th in and the 
107.0,0.8887034581363474,6,interne individuals internationa fixed using systems shows available data that the    
108.0,0.9408566162137569,5,employmen status geographica work productive within formal unemployment employment persons th and of  
109.0,0.9401012599617686,5,enough reaching higher combination deep int deeply fast far povert challenge than more of the
110.0,0.9493060775031935,5,domesti funded domes appropriatio tics tic taxes152 statis oagf nbsstrengthen captures firs merchandis nbs 64
111.0,0.955270048784616,5,diseases communicable ncds prone preventable hepatitis infectious upsurge tuberculosis malaria olalubi increas other may ar
112.0,0.8896291341241277,5,amnesty international reported dangered ettah 431 449 ltd dipeolu 201 ethics attack kingdom augusto voices
113.0,0.8660619303939125,5,communities assessing resilient resilience building adaptin community entrenching mobilized approaches contributions peace high levels an
114.0,0.9633051513452354,5,falls pewash initiative initiatives expecte deployment exemption strateg trainin under adequate mechanisms wa strategy strategic
115.0,0.9710814199856708,5,ifad okpani 24th majo abimbola evaluatin evaluatio september oecd 2016 another assembly agricultural scheme programme
116.0,0.8744931400660786,5,north west eastern east bok zones respectively pregnant region 90 whic countr because decade long
117.0,0.9864702980020799,5,vulnera ble vulnerabl vulnerability vulnerable proxy proportio groups nhis within humanitarian includin using developmen those
118.0,0.9416621243970649,5,ministry affair domiciled restructured roo recently yout situation now established women federal of the in
119.0,0.8291114282710877,5,ube 2004 impetus myria gave reinforced 1999 programme years ac almost polic implementing programm legal
120.0,0.8986739110276003,5,ownership owner registry inheritance beneficial household property asset valuable peopl creating inputs without level capital
121.0,0.924770738371133,5,economi political transparency public greater resources towards but use participation in and of the 
122.0,0.9411964194403678,5,nhis administer packages equally universa premium together expand afford necessary 50 includin using provision towards
123.0,1.0,4,men surpassing kari orisadare times tend even furthermore time however women an 2018 2019 at
124.0,1.0,4,expenditure growing capital least pe modes at remained very has to    
125.0,1.0,4,bank world 2019 conducted governmen according economi evaluation nigerian nigeria an the to  
126.0,1.0,4,buhari priorit lif announced durin top commitments alignment highlighted anti may major commitment president corruption
127.0,1.0,4,natural resources rents relied predominantly managed othe resource oil economy or its been economic from
128.0,0.9922535569401171,4,investment social cornerston offic nsip programme database programm within established national been has the of
129.0,1.0,4,transparent frequent processes verificatio auditing uncertainty verification proper phc through furthermore due an to of
130.0,1.0,4,households acces disabilities with including persons access an in      
131.0,0.9788487628993965,4,ecowas fao commission eco commu nity international mission agricultura west com 2018 organization african fund
132.0,1.0,4,appropriation dedicated diversion execution allocating meant funds commitment used budget bank 15 into be development
133.0,1.0,4,monitoring evaluation department improvemen variet tend plans across national and of the   
134.0,1.0,4,leadership preparation my guidance direction level all at this an in and the  
135.0,1.0,4,ylrohqfh vlfdo xdo dqg sk irupdo commissioning orjlfdo fkr nine mother acros vh ru centres
136.0,0.9536782469525631,4,603 603statistical counter md level port ments wom govern instance en relevant re mdas federal
137.0,0.9974751343636362,4,drugs acquisition diverted persona facilitie usage readily drug whether healthcar equipment establish availability were healt
138.0,1.0,4,relationships annexes fou points entry provided following fo these have of the   
139.0,1.0,4,quality earl access 2005 technical established provide healt to in and    
140.0,0.9495230626626943,4,opportunities fo opaque hiring applying contract allocation processes about job learning from as and 
141.0,1.0,4,undp 2020c trans parency 2020a impac 2020b nextier spd extractive industries nigeria covid initiative abuja
142.0,1.0,4,eds fective eg pabarim 240 agbor determinants sciences krug goldman ef obed newman 2002 icf
143.0,1.0,4,formal adults trainin non youths education training youth and in th an of  
144.0,1.0,3,primary entr approaches two official quality an        
145.0,1.0,3,npc republic rockville maryland usa federal nigeria an of and     
146.0,1.0,3,oecd ossapsdg influencing 31 dat factors likely shows 2018 tha 2019 nbs who also report
147.0,1.0,3,older persons prejudices informa stereotypes about needs towards wit people in the and of 
148.0,1.0,3,water sanitation potable mainly nutrition critical infrastructure such services indicator these all education health are
149.0,1.0,3,mortality continuous leas risk least at implementation th to of the    
150.0,1.0,3,insur gency se april accessed 20 by 2020       
