topic,probability,count,topic_words
67.0,0.8896535411381159,15,15 14 ministrie chil 19          
68.0,0.9372964752251328,15,iwt inland transport water excavation transportation 948 economica foreseeable loping iwtmp manifold dominate 042 inadequat
69.0,0.9553627476917139,14,deaths disease respiratory mortality chronic death cancer attributed 000 cardiovascular diabetes tobacco all rate or
70.0,0.9437161971760953,14,lessons experience learnt experiences international good previous draw past from practice elevant alike strains experi
71.0,0.8916893896520144,14,mics 2019 bbs mowca xxviii ork dab pertinent source ote married audio lic broadcasting mic
72.0,0.9771148451493833,14,targe fy 2022 2023 topped fy05 dut levies targ supplement 2021 billions generous advertising fy16
73.0,0.9227427166290572,14,archaeological sites archaeology museums monuments museum preserved conservation historical national archaeologic antiquities ethnological archaeologi programmes
74.0,0.9838778142708383,13,xxii xlviii xlvi xxxvii fiv xxi xx xii xi arsenic next the   
75.0,0.955214509541408,13,psmp 2016 power master revised psm plan 6th updated generation 2010 proposed inexpensive cre pspgp
76.0,0.9567378898974473,13,fata non forma dife formal 2019 14 12 10 and     
77.0,0.9179019765742422,13,25              
78.0,0.9536316584104644,12,hiv aids stigma virus people living deters opiate immunodeficiency therapy inject niversal vigilance uniforme ake
79.0,0.9995287234840009,12,45 propor tio 49 15          
80.0,0.9461459077995112,12,current taka prices billion billions values nominal price safety market 19 in of  
81.0,0.9601221756600166,12,injuries 163 111 occupational sex 100 by an       
82.0,0.9878070988199571,12,remarks 2025             
83.0,0.9954028701669307,12,biosafety biological diversity act global 2017 framework biodiversi guidelines rules genetically biodiv organis nbf ersity
84.0,1.0,11,24              
85.0,1.0,11,parit capit capacit installed parli capac amentary pter tnership cha electricit par ity awareness building
86.0,1.0,11,container containers 667 767 1067 867 cellular vessel destination carry nos procurement port from to
87.0,1.0,11,29              
88.0,0.9996416131151875,11,company corporation corporations lt divisiona limited city department all at     
