size,node
11.932367149758454,sectoral
11.932367149758454,Kenya Vision 2030
11.932367149758454,LSB
11.932367149758454,1 Indicator
11.932367149758454,gender equality
11.932367149758454,drought
11.739130434782608,financial
11.739130434782608,2015
11.739130434782608,nutrition
11.739130434782608,National
11.739130434782608,social security
11.739130434782608,SDG 8
11.739130434782608,1.1
11.739130434782608,laws
11.739130434782608,programmes
11.739130434782608,projects
11.545893719806763,Global Targets
11.545893719806763,youth
11.545893719806763,SDG indicators
11.545893719806763,public sector
11.545893719806763,MPI 2015
11.545893719806763,natural resources
11.545893719806763,goods
11.545893719806763,4
11.545893719806763,economic development
11.545893719806763,DEVELOPMENT
11.545893719806763,budgeting
11.545893719806763,COVID
11.352657004830917,females
11.352657004830917,adolescents
11.352657004830917,localities
11.352657004830917,8th
11.352657004830917,Progress Update
11.352657004830917,international integration
11.352657004830917,boys
11.352657004830917,3 Indicators
11.352657004830917,developed countries
11.352657004830917,hygiene
11.352657004830917,National SDG Secretariat
11.352657004830917,SDG 13
11.352657004830917,SDG 5
11.352657004830917,SDG 2
11.352657004830917,cities
11.159420289855072,social protection
11.159420289855072,flood
11.159420289855072,males
11.159420289855072,countries
11.159420289855072,strategies
11.159420289855072,Ministry of Natural Resource
11.159420289855072,developing
11.159420289855072,learning
11.159420289855072,Every 10
11.159420289855072,United Nations
11.159420289855072,Admin
11.159420289855072,least developed countries
11.159420289855072,international cooperation
11.159420289855072,rule of law
11.159420289855072,SDG implementation
11.159420289855072,urban areas
10.966183574879226,vocational education
10.966183574879226,skills
10.966183574879226,climate change
10.966183574879226,grade 5
10.966183574879226,disaggregated
10.966183574879226,France
10.966183574879226,MoLSW
10.966183574879226,11
10.966183574879226,remote areas
10.966183574879226,Pacific
10.966183574879226,country
10.966183574879226,2014
10.966183574879226,Bank of Lao PDR
10.966183574879226,2030 Agenda for Sustainable Development
10.966183574879226,political
10.966183574879226,Vision 2030
10.772946859903382,province
10.772946859903382,Asia
10.772946859903382,Yearly
10.772946859903382,project
10.772946859903382,SWGr
10.772946859903382,Bokeo
10.772946859903382,Climate Action
10.772946859903382,Output 1
10.772946859903382,knowledge
10.772946859903382,data
10.772946859903382,Paris
10.772946859903382,AIDS
10.772946859903382,rel_err
10.772946859903382,Priorit y Activit
10.772946859903382,The Government
10.772946859903382,private sectors
10.772946859903382,secondary school
10.579710144927535,Marsabit
10.579710144927535,nature
10.579710144927535,Agriculture
10.579710144927535,II.
10.579710144927535,ECONOMIC
10.579710144927535,Gender Equality
10.579710144927535,green
10.579710144927535,Central
10.579710144927535,Busia
10.579710144927535,MOE
10.579710144927535,particular
10.579710144927535,NA NA NA NA
10.579710144927535,10
10.579710144927535,2017/18
10.579710144927535,4.2
10.579710144927535,On-going
10.579710144927535,2012
10.579710144927535,NA
10.579710144927535,cooperation
10.579710144927535,19
10.579710144927535,developing States
10.579710144927535,SDGr indicators
10.579710144927535,monetary
10.579710144927535,town
10.579710144927535,Quality Education
10.38647342995169,2015 Census
10.38647342995169,Decent Work and Economic Growth
10.38647342995169,semi-arid
10.38647342995169,2018/19
10.38647342995169,scientific
10.38647342995169,counties
10.38647342995169,LFS 2017
10.38647342995169,public governance
10.38647342995169,Zero Hunger
10.38647342995169,quantity
10.38647342995169,Forestry
10.38647342995169,rich
10.38647342995169,industry
10.38647342995169,NATIONAL REVIEW REPORT
10.38647342995169,environment
10.38647342995169,NRA
10.38647342995169,sustainable tourism
10.38647342995169,towns
10.38647342995169,Least Developed Country
10.193236714975844,natural resource
10.193236714975844,Investment
10.0,status
10.0,areas
21.980676328502412,2030
12.512077294685989,Capital
12.318840579710145,Data Source
11.932367149758454,Implementation
11.352657004830917,global framework
10.579710144927535,II
10.579710144927535,VACS
10.579710144927535,arid
10.38647342995169,Natural Resource
10.38647342995169,SDGi Owners
10.38647342995169,island
10.38647342995169,VOLUNTARY NATIONAL REVIEW
