head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
2019 BUDGET,id-less,point in time,2019,Q25274,7,2019 BUDGET point in time 2019,2019 BUDGET_id-less,2019_Q25274
Natural Account,id-less,part of,Sub-Programme,id-less,6,Natural Account part of Sub-Programme,Natural Account_id-less,Sub-Programme_id-less
Management,Q2920921,part of,Administration,Q5283295,6,Management part of Administration,Management_Q2920921,Administration_Q5283295
GH Cedi,id-less,start time,2019,Q25274,6,GH Cedi start time 2019,GH Cedi_id-less,2019_Q25274
Sub-Programme,id-less,part of,Programme,Q170584,6,Sub-Programme part of Programme,Sub-Programme_id-less,Programme_Q170584
2021,Q49628,followed by,2022,Q49625,6,2021 followed by 2022,2021_Q49628,2022_Q49625
Sub-Programme,id-less,has part,Natural Account,id-less,6,Sub-Programme has part Natural Account,Sub-Programme_id-less,Natural Account_id-less
National Development Planning Commission,Q104880767,inception,2019,Q25274,6,National Development Planning Commission inception 2019,National Development Planning Commission_Q104880767,2019_Q25274
Version 1,Q22031885,point in time,1,Q199,6,Version 1 point in time 1,Version 1_Q22031885,1_Q199
2022,Q49625,follows,2021,Q49628,6,2022 follows 2021,2022_Q49625,2021_Q49628
Programme,Q170584,has part,Sub-Programme,id-less,6,Programme has part Sub-Programme,Programme_Q170584,Sub-Programme_id-less
All Source of Funding,id-less,instance of,Funding,Q6055890,6,All Source of Funding instance of Funding,All Source of Funding_id-less,Funding_Q6055890
Administration,Q5283295,has part,Management,Q2920921,6,Administration has part Management,Administration_Q5283295,Management_Q2920921
2022 Target Actual,id-less,point in time,2022,Q49625,5,2022 Target Actual point in time 2022,2022 Target Actual_id-less,2022_Q49625
MMDAs,id-less,subclass of,MDAs,Q6878879,5,MMDAs subclass of MDAs,MMDAs_id-less,MDAs_Q6878879
"4,198,490",id-less,instance of,GFS,Q1537683,4,"4,198,490 instance of GFS","4,198,490_id-less",GFS_Q1537683
indicators,Q21170064,part of,sub-programme,id-less,4,indicators part of sub-programme,indicators_Q21170064,sub-programme_id-less
"4,307,201",id-less,instance of,GFS,Q1537683,4,"4,307,201 instance of GFS","4,307,201_id-less",GFS_Q1537683
"4,198,490",id-less,point in time,"4,198",id-less,4,"4,198,490 point in time 4,198","4,198,490_id-less","4,198_id-less"
"7,312,555",id-less,number of episodes,7,Q23350,4,"7,312,555 number of episodes 7","7,312,555_id-less",7_Q23350
projections,Q7249458,part of,sub-programme,id-less,4,projections part of sub-programme,projections_Q7249458,sub-programme_id-less
National Monitoring and Evaluation,Q96823894,number of participants,"324,000",id-less,4,"National Monitoring and Evaluation number of participants 324,000",National Monitoring and Evaluation_Q96823894,"324,000_id-less"
National Plan Preparation,id-less,number of participants,"184,000",id-less,4,"National Plan Preparation number of participants 184,000",National Plan Preparation_id-less,"184,000_id-less"
Operations,Q3884033,has part,Projects,Q93241073,3,Operations has part Projects,Operations_Q3884033,Projects_Q93241073
Budget Sub-Programme Results Statement,id-less,facet of,Budget Sub-Programme,id-less,3,Budget Sub-Programme Results Statement facet of Budget Sub-Programme,Budget Sub-Programme Results Statement_id-less,Budget Sub-Programme_id-less
Budget Sub-Programme Description,id-less,subclass of,Sub-Programme Description,id-less,3,Budget Sub-Programme Description subclass of Sub-Programme Description,Budget Sub-Programme Description_id-less,Sub-Programme Description_id-less
"2,030,261",id-less,point in time,"2,030",id-less,3,"2,030,261 point in time 2,030","2,030,261_id-less","2,030_id-less"
future performance,Q40110714,opposite of,past data,id-less,3,future performance opposite of past data,future performance_Q40110714,past data_id-less
Use of goods and services,id-less,number of participants,"184,000",id-less,3,"Use of goods and services number of participants 184,000",Use of goods and services_id-less,"184,000_id-less"
past data,id-less,opposite of,future performance,Q40110714,3,past data opposite of future performance,past data_id-less,future performance_Q40110714
Projects,Q93241073,part of,Operations,Q3884033,3,Projects part of Operations,Projects_Q93241073,Operations_Q3884033
"2,829,065",id-less,point in time,"2,829",id-less,3,"2,829,065 point in time 2,829","2,829,065_id-less","2,829_id-less"
Use of goods and services,id-less,number of participants,"324,000",id-less,3,"Use of goods and services number of participants 324,000",Use of goods and services_id-less,"324,000_id-less"
2017 2018 Budget,id-less,point in time,2017,Q25290,3,2017 2018 Budget point in time 2017,2017 2018 Budget_id-less,2017_Q25290
GIFMIS,id-less,has part,Budget Module,id-less,2,GIFMIS has part Budget Module,GIFMIS_id-less,Budget Module_id-less
"783,803",id-less,part of,Use of goods and services,id-less,2,"783,803 part of Use of goods and services","783,803_id-less",Use of goods and services_id-less
ABFA,Q23514810,parent organization,Capex Total,id-less,2,ABFA parent organization Capex Total,ABFA_Q23514810,Capex Total_id-less
Operations,Q3884033,facet of,Projects,Q93241073,2,Operations facet of Projects,Operations_Q3884033,Projects_Q93241073
ADMINISTRATION,Q5283295,part of,MANAGEMENT,Q2920921,2,ADMINISTRATION part of MANAGEMENT,ADMINISTRATION_Q5283295,MANAGEMENT_Q2920921
Use of goods and services,id-less,instance of,"1,522,261",id-less,2,"Use of goods and services instance of 1,522,261",Use of goods and services_id-less,"1,522,261_id-less"
Statistical Assessment Report,id-less,instance of,Report,Q10870555,2,Statistical Assessment Report instance of Report,Statistical Assessment Report_id-less,Report_Q10870555
"2,030,261",id-less,main subject,"National Development Policy, Planning",id-less,2,"2,030,261 main subject National Development Policy, Planning","2,030,261_id-less","National Development Policy, Planning_id-less"
Management and Administration,Q42122275,has part,Compensation of employees,Q627293,2,Management and Administration has part Compensation of employees,Management and Administration_Q42122275,Compensation of employees_Q627293
GOAL,Q4503831,sports league level,2,Q200,2,GOAL sports league level 2,GOAL_Q4503831,2_Q200
Appropriation Bill,Q1591172,instance of,Bill,Q686822,2,Appropriation Bill instance of Bill,Appropriation Bill_Q1591172,Bill_Q686822
Use of goods and services,id-less,has part,"783,803",id-less,2,"Use of goods and services has part 783,803",Use of goods and services_id-less,"783,803_id-less"
BOG,Q1681353,instance of,MOF,Q909212,2,BOG instance of MOF,BOG_Q1681353,MOF_Q909212
Non financial assets,id-less,instance of,GFS,Q1537683,2,Non financial assets instance of GFS,Non financial assets_id-less,GFS_Q1537683
Main Outputs,id-less,instance of,Output Indicator,id-less,2,Main Outputs instance of Output Indicator,Main Outputs_id-less,Output Indicator_id-less
Budget Module,id-less,part of,GIFMIS,id-less,2,Budget Module part of GIFMIS,Budget Module_id-less,GIFMIS_id-less
Non financial assets,id-less,subclass of,financial assets,Q50552590,2,Non financial assets subclass of financial assets,Non financial assets_id-less,financial assets_Q50552590
Compensation of employees,Q627293,part of,Management and Administration,Q42122275,2,Compensation of employees part of Management and Administration,Compensation of employees_Q627293,Management and Administration_Q42122275
"1,522,261",id-less,point in time,"1,522",id-less,2,"1,522,261 point in time 1,522","1,522,261_id-less","1,522_id-less"
MOF,Q909212,has part,BOG,Q1681353,2,MOF has part BOG,MOF_Q909212,BOG_Q1681353
MMDAs,id-less,subclass of,MMDA,Q259278,2,MMDAs subclass of MMDA,MMDAs_id-less,MMDA_Q259278
decentralised planning,id-less,subclass of,policy formulation,Q40261861,2,decentralised planning subclass of policy formulation,decentralised planning_id-less,policy formulation_Q40261861
MMDAs,id-less,has parts of the class,MDAs,Q6878879,2,MMDAs has parts of the class MDAs,MMDAs_id-less,MDAs_Q6878879
Capex Total,id-less,subsidiary,ABFA,Q23514810,2,Capex Total subsidiary ABFA,Capex Total_id-less,ABFA_Q23514810
sustainability,Q219416,facet of,fiscal performance,id-less,2,sustainability facet of fiscal performance,sustainability_Q219416,fiscal performance_id-less
office space,Q1044523,use,logistics,Q177777,2,office space use logistics,office space_Q1044523,logistics_Q177777
"783,803",id-less,instance of,GFS,Q1537683,2,"783,803 instance of GFS","783,803_id-less",GFS_Q1537683
2016,Q25245,followed by,2017,Q25290,2,2016 followed by 2017,2016_Q25245,2017_Q25290
financial assets,Q50552590,has part,Non financial assets,id-less,2,financial assets has part Non financial assets,financial assets_Q50552590,Non financial assets_id-less
National Values,Q58457241,instance of,Values,Q7912786,2,National Values instance of Values,National Values_Q58457241,Values_Q7912786
Output Indicator Past Years Projections,id-less,instance of,Projections,Q7249458,2,Output Indicator Past Years Projections instance of Projections,Output Indicator Past Years Projections_id-less,Projections_Q7249458
IGF,Q12791246,conferred by,GoG,Q1486288,2,IGF conferred by GoG,IGF_Q12791246,GoG_Q1486288
Operations,Q3884033,part of,Projects,Q93241073,2,Operations part of Projects,Operations_Q3884033,Projects_Q93241073
MANAGEMENT,Q2920921,has part,ADMINISTRATION,Q5283295,2,MANAGEMENT has part ADMINISTRATION,MANAGEMENT_Q2920921,ADMINISTRATION_Q5283295
MDA,Q217,subclass of,MDAs,Q6878879,2,MDA subclass of MDAs,MDA_Q217,MDAs_Q6878879
"1,522,261",id-less,instance of,National Policy Formulation,id-less,2,"1,522,261 instance of National Policy Formulation","1,522,261_id-less",National Policy Formulation_id-less
Objective,Q4503831,subclass of,Budget Sub-Programme,id-less,2,Objective subclass of Budget Sub-Programme,Objective_Q4503831,Budget Sub-Programme_id-less
Western Region,Q1052867,number of participants,28,Q587465,1,Western Region number of participants 28,Western Region_Q1052867,28_Q587465
Western Region,Q1052867,number of participants,27,Q433353,1,Western Region number of participants 27,Western Region_Q1052867,27_Q433353
Western Region,Q1052867,number of participants,23,Q48240,1,Western Region number of participants 23,Western Region_Q1052867,23_Q48240
bilateral organisation,id-less,has part,international development agencies,id-less,1,bilateral organisation has part international development agencies,bilateral organisation_id-less,international development agencies_id-less
Transitioning to a Green Economy,id-less,main subject,Green Economy,Q598188,1,Transitioning to a Green Economy main subject Green Economy,Transitioning to a Green Economy_id-less,Green Economy_Q598188
Western Region,Q1052867,population,1,Q199,1,Western Region population 1,Western Region_Q1052867,1_Q199
Unit of,Q8142,has part,SDG indicators,id-less,1,Unit of has part SDG indicators,Unit of_Q8142,SDG indicators_id-less
United Nations Development Programme,Q161718,field of work,SDGs,Q7649586,1,United Nations Development Programme field of work SDGs,United Nations Development Programme_Q161718,SDGs_Q7649586
Western Region,Q1052867,number of participants,13,Q37141,1,Western Region number of participants 13,Western Region_Q1052867,13_Q37141
Western Region,Q1052867,number of participants,14,Q38582,1,Western Region number of participants 14,Western Region_Q1052867,14_Q38582
Western Region,Q1052867,number of participants,26,Q83264,1,Western Region number of participants 26,Western Region_Q1052867,26_Q83264
acquisition,Q22340494,subclass of,procurement,Q829492,1,acquisition subclass of procurement,acquisition_Q22340494,procurement_Q829492
Western Region,Q1052867,number of participants,12,Q36977,1,Western Region number of participants 12,Western Region_Q1052867,12_Q36977
Western Region,Q1052867,instance of,Institutions Number of Management letters issued,id-less,1,Western Region instance of Institutions Number of Management letters issued,Western Region_Q1052867,Institutions Number of Management letters issued_id-less
Western Region,Q1052867,instance of,Institutions,Q27711101,1,Western Region instance of Institutions,Western Region_Q1052867,Institutions_Q27711101
Western Region,Q1052867,area,3,Q201,1,Western Region area 3,Western Region_Q1052867,3_Q201
Western Region,Q1052867,number of participants,21,Q712477,1,Western Region number of participants 21,Western Region_Q1052867,21_Q712477
Western Region,Q1052867,number of participants,16,Q40254,1,Western Region number of participants 16,Western Region_Q1052867,16_Q40254
Western Region,Q1052867,number of participants,24,Q56194,1,Western Region number of participants 24,Western Region_Q1052867,24_Q56194
Values Policy,id-less,instance of,Policy,Q1156854,1,Values Policy instance of Policy,Values Policy_id-less,Policy_Q1156854
Year Total 2019,id-less,point in time,2019,Q25274,1,Year Total 2019 point in time 2019,Year Total 2019_id-less,2019_Q25274
03901,id-less,headquarters location,Headquarters,Q7540126,1,03901 headquarters location Headquarters,03901_id-less,Headquarters_Q7540126
Target Actual,id-less,part of,Target,Q1046951,1,Target Actual part of Target,Target Actual_id-less,Target_Q1046951
Professional evaluation,id-less,part of,Audit,Q181487,1,Professional evaluation part of Audit,Professional evaluation_id-less,Audit_Q181487
Republic of Ghana,Q117,country,Ghana,Q117,1,Republic of Ghana country Ghana,Republic of Ghana_Q117,Ghana_Q117
Report 1.6,id-less,instance of,Appropriation Bill,Q1591172,1,Report 1.6 instance of Appropriation Bill,Report 1.6_id-less,Appropriation Bill_Q1591172
Recruit,Q1141116,part of,develop,Q844746,1,Recruit part of develop,Recruit_Q1141116,develop_Q844746
Projects,Q93241073,part of,Budget Programme,id-less,1,Projects part of Budget Programme,Projects_Q93241073,Budget Programme_id-less
Projects,Q93241073,has part,Operations,Q3884033,1,Projects has part Operations,Projects_Q93241073,Operations_Q3884033
Progress Report National,id-less,country,National,Q53247,1,Progress Report National country National,Progress Report National_id-less,National_Q53247
Programme Description,id-less,part of,Budget,Q41263,1,Programme Description part of Budget,Programme Description_id-less,Budget_Q41263
Programme,Q170584,has part,Budget,Q41263,1,Programme has part Budget,Programme_Q170584,Budget_Q41263
President,Q30461,country,Republic of Ghana,Q117,1,President country Republic of Ghana,President_Q30461,Republic of Ghana_Q117
Target,Q1046951,has part,Target Actual,id-less,1,Target has part Target Actual,Target_Q1046951,Target Actual_id-less
Preparation of Policy and Legislative Almanac,id-less,instance of,Almanac,Q171341,1,Preparation of Policy and Legislative Almanac instance of Almanac,Preparation of Policy and Legislative Almanac_id-less,Almanac_Q171341
Policy and Legislative Almanac,id-less,instance of,Application,Q166142,1,Policy and Legislative Almanac instance of Application,Policy and Legislative Almanac_id-less,Application_Q166142
Policy Framework,Q107437541,instance of,Results framework,id-less,1,Policy Framework instance of Results framework,Policy Framework_Q107437541,Results framework_id-less
Policy Briefs,Q73271947,main subject,Policy Brief,Q96734731,1,Policy Briefs main subject Policy Brief,Policy Briefs_Q73271947,Policy Brief_Q96734731
Parliament,Q11010,has part,Cabinet,Q640506,1,Parliament has part Cabinet,Parliament_Q11010,Cabinet_Q640506
PROGRAMME,Q170584,part of,BUDGET,Q41263,1,PROGRAMME part of BUDGET,PROGRAMME_Q170584,BUDGET_Q41263
POLICY OBJECTIVES,id-less,point in time,1,Q199,1,POLICY OBJECTIVES point in time 1,POLICY OBJECTIVES_id-less,1_Q199
POLICY OBJECTIVES,id-less,facet of,POLICY,Q1156854,1,POLICY OBJECTIVES facet of POLICY,POLICY OBJECTIVES_id-less,POLICY_Q1156854
Republic of Ghana,Q117,office held by head of government,President,Q30461,1,Republic of Ghana office held by head of government President,Republic of Ghana_Q117,President_Q30461
Results framework,id-less,instance of,framework,Q6671777,1,Results framework instance of framework,Results framework_id-less,framework_Q6671777
SDG indicators,id-less,part of,Unit of,Q8142,1,SDG indicators part of Unit of,SDG indicators_id-less,Unit of_Q8142
SDGs,Q7649586,has part,SDGs in,id-less,1,SDGs has part SDGs in,SDGs_Q7649586,SDGs in_id-less
TOR,Q1404150,located in the administrative territorial entity,Evalua,Q1379672,1,TOR located in the administrative territorial entity Evalua,TOR_Q1404150,Evalua_Q1379672
Sub-Programme,id-less,number of participants,14,Q38582,1,Sub-Programme number of participants 14,Sub-Programme_id-less,14_Q38582
Sub-Programme,id-less,has part,Economic Item,id-less,1,Sub-Programme has part Economic Item,Sub-Programme_id-less,Economic Item_id-less
Social Policies,Q110159614,subclass of,Policies,Q47011897,1,Social Policies subclass of Policies,Social Policies_Q110159614,Policies_Q47011897
Sendai Framework,Q22907841,use,technical backstopping,id-less,1,Sendai Framework use technical backstopping,Sendai Framework_Q22907841,technical backstopping_id-less
Scaling Up Nutrition,Q84207160,main subject,Nutrition,Q2138622,1,Scaling Up Nutrition main subject Nutrition,Scaling Up Nutrition_Q84207160,Nutrition_Q2138622
Sample policies,Q86852670,subclass of,policies,Q47011897,1,Sample policies subclass of policies,Sample policies_Q86852670,policies_Q47011897
briefs,Q49223,subclass of,documents,Q9344,1,briefs subclass of documents,briefs_Q49223,documents_Q9344
SUN Movement,id-less,country,Ghana,Q117,1,SUN Movement country Ghana,SUN Movement_id-less,Ghana_Q117
SDGs targets,id-less,part of,SDGs,Q7649586,1,SDGs targets part of SDGs,SDGs targets_id-less,SDGs_Q7649586
SDGs in,id-less,part of,SDGs,Q7649586,1,SDGs in part of SDGs,SDGs in_id-less,SDGs_Q7649586
SDGs Report,id-less,main subject,SDGs,Q7649586,1,SDGs Report main subject SDGs,SDGs Report_id-less,SDGs_Q7649586
SDGs Report,id-less,instance of,Report,Q10870555,1,SDGs Report instance of Report,SDGs Report_id-less,Report_Q10870555
SDGs Indicator Baseline Report,id-less,main subject,SDGs,Q7649586,1,SDGs Indicator Baseline Report main subject SDGs,SDGs Indicator Baseline Report_id-less,SDGs_Q7649586
SDGs,Q7649586,part of,sustainable development goals,Q7649586,1,SDGs part of sustainable development goals,SDGs_Q7649586,sustainable development goals_Q7649586
SDGs,Q7649586,part of,Agenda 2063,Q56296197,1,SDGs part of Agenda 2063,SDGs_Q7649586,Agenda 2063_Q56296197
SDGs,Q7649586,has part,SDGs’ coordination meetings,id-less,1,SDGs has part SDGs’ coordination meetings,SDGs_Q7649586,SDGs’ coordination meetings_id-less
billboards,Q79174381,subclass of,advertisement,Q37038,1,billboards subclass of advertisement,billboards_Q79174381,advertisement_Q37038
districts,Q5283500,part of,districts level,id-less,1,districts part of districts level,districts_Q5283500,districts level_id-less
budget,Q41263,part of,sectors,Q2739810,1,budget part of sectors,budget_Q41263,sectors_Q2739810
policies,Q47011897,has part,programmes,Q39071357,1,policies has part programmes,policies_Q47011897,programmes_Q39071357
recurrent,Q28314507,opposite of,non-recurrent administrative,id-less,1,recurrent opposite of non-recurrent administrative,recurrent_Q28314507,non-recurrent administrative_id-less
projections,Q7249458,opposite of,past data,id-less,1,projections opposite of past data,projections_Q7249458,past data_id-less
programmes,Q39071357,part of,policies,Q47011897,1,programmes part of policies,programmes_Q39071357,policies_Q47011897
procurement/stores,id-less,part of,finance/accounts,id-less,1,procurement/stores part of finance/accounts,procurement/stores_id-less,finance/accounts_id-less
"policy, planning, monitoring and evaluation divisions",id-less,has part,cross-sectoral planning groups,id-less,1,"policy, planning, monitoring and evaluation divisions has part cross-sectoral planning groups","policy, planning, monitoring and evaluation divisions_id-less",cross-sectoral planning groups_id-less
policy guidelines,Q106988120,subclass of,policy briefs,Q73271947,1,policy guidelines subclass of policy briefs,policy guidelines_Q106988120,policy briefs_Q73271947
policy framework,Q107437541,subclass of,framework,Q6671777,1,policy framework subclass of framework,policy framework_Q107437541,framework_Q6671777
policy almanac,id-less,subclass of,almanac,Q171341,1,policy almanac subclass of almanac,policy almanac_id-less,almanac_Q171341
policies,Q47011897,part of,web,Q466,1,policies part of web,policies_Q47011897,web_Q466
policies,Q47011897,part of,plans,Q1371819,1,policies part of plans,policies_Q47011897,plans_Q1371819
policies,Q47011897,applies to jurisdiction,state,Q7275,1,policies applies to jurisdiction state,policies_Q47011897,state_Q7275
bulletins,Q51431137,subclass of,documents,Q9344,1,bulletins subclass of documents,bulletins_Q51431137,documents_Q9344
plans,Q1371819,applies to jurisdiction,state,Q7275,1,plans applies to jurisdiction state,plans_Q1371819,state_Q7275
planning manuals,id-less,use,development planning,Q108059815,1,planning manuals use development planning,planning manuals_id-less,development planning_Q108059815
plan preparation,id-less,facet of,MDAs,Q6878879,1,plan preparation facet of MDAs,plan preparation_id-less,MDAs_Q6878879
plan,Q4006,subclass of,policy,Q1156854,1,plan subclass of policy,plan_Q4006,policy_Q1156854
payment system every month,id-less,part of,month,Q5151,1,payment system every month part of month,payment system every month_id-less,month_Q5151
payment system,Q986008,has part,month,Q5151,1,payment system has part month,payment system_Q986008,month_Q5151
payment system,Q986008,has part,Middle of the month,id-less,1,payment system has part Middle of the month,payment system_Q986008,Middle of the month_id-less
payment system,Q986008,has part,48 hours after receiving access to payment system,id-less,1,payment system has part 48 hours after receiving access to payment system,payment system_Q986008,48 hours after receiving access to payment system_id-less
payment of salary,id-less,part of,Validation of staff,id-less,1,payment of salary part of Validation of staff,payment of salary_id-less,Validation of staff_id-less
past data,id-less,opposite of,projections,Q7249458,1,past data opposite of projections,past data_id-less,projections_Q7249458
recurrent,Q28314507,subclass of,non-recurrent administrative services,id-less,1,recurrent subclass of non-recurrent administrative services,recurrent_Q28314507,non-recurrent administrative services_id-less
regional coordinating councils,id-less,has part,district planning coordinating unit,id-less,1,regional coordinating councils has part district planning coordinating unit,regional coordinating councils_id-less,district planning coordinating unit_id-less
regional coordinating councils,id-less,has part,regional planning coordinating unit,id-less,1,regional coordinating councils has part regional planning coordinating unit,regional coordinating councils_id-less,regional planning coordinating unit_id-less
regional planning coordinating unit,id-less,part of,regional coordinating councils,id-less,1,regional planning coordinating unit part of regional coordinating councils,regional planning coordinating unit_id-less,regional coordinating councils_id-less
web,Q466,instance of,system,Q1,1,web instance of system,web_Q466,system_Q1
web,Q466,has part,policies,Q47011897,1,web has part policies,web_Q466,policies_Q47011897
training,Q216033,part of,standards and conditions of service,id-less,1,training part of standards and conditions of service,training_Q216033,standards and conditions of service_id-less
technical review meeting,id-less,facet of,draft documents,id-less,1,technical review meeting facet of draft documents,technical review meeting_id-less,draft documents_id-less
technical propos,Q4456859,subclass of,propos,Q108163,1,technical propos subclass of propos,technical propos_Q4456859,propos_Q108163
sustainable development goals,Q7649586,has part,SDGs,Q7649586,1,sustainable development goals has part SDGs,sustainable development goals_Q7649586,SDGs_Q7649586
sustainable development,Q131201,subclass of,development policy,Q61706319,1,sustainable development subclass of development policy,sustainable development_Q131201,development policy_Q61706319
sub-national development planning,id-less,facet of,national and international development issues,id-less,1,sub-national development planning facet of national and international development issues,sub-national development planning_id-less,national and international development issues_id-less
standards and conditions of service,id-less,has part,training,Q216033,1,standards and conditions of service has part training,standards and conditions of service_id-less,training_Q216033
standards,Q591990,applies to jurisdiction,state,Q7275,1,standards applies to jurisdiction state,standards_Q591990,state_Q7275
social policy,Q828395,subclass of,policy,Q1156854,1,social policy subclass of policy,social policy_Q828395,policy_Q1156854
sectors,Q2739810,has part,budget,Q41263,1,sectors has part budget,sectors_Q2739810,budget_Q41263
sectoral,Q110279343,contains administrative territorial entity,district,Q123705,1,sectoral contains administrative territorial entity district,sectoral_Q110279343,district_Q123705
sector development plans,id-less,facet of,development plans,Q75763325,1,sector development plans facet of development plans,sector development plans_id-less,development plans_Q75763325
sector,Q3958441,subclass of,plan,Q4006,1,sector subclass of plan,sector_Q3958441,plan_Q4006
sector,Q3958441,part of,national plan preparation sub-programme,id-less,1,sector part of national plan preparation sub-programme,sector_Q3958441,national plan preparation sub-programme_id-less
sector,Q3958441,part of,Economy,Q159810,1,sector part of Economy,sector_Q3958441,Economy_Q159810
sector,Q3958441,has part,district,Q123705,1,sector has part district,sector_Q3958441,district_Q123705
sector,Q3958441,different from,district,Q123705,1,sector different from district,sector_Q3958441,district_Q123705
retain human resource,id-less,part of,develop,Q844746,1,retain human resource part of develop,retain human resource_id-less,develop_Q844746
research papers,Q15760313,facet of,research,Q42240,1,research papers facet of research,research papers_Q15760313,research_Q42240
office consumables,id-less,subclass of,materials,Q214609,1,office consumables subclass of materials,office consumables_id-less,materials_Q214609
non-recurrent administrative,id-less,opposite of,recurrent,Q28314507,1,non-recurrent administrative opposite of recurrent,non-recurrent administrative_id-less,recurrent_Q28314507
national plan preparation sub-programme,id-less,subclass of,national development plan,Q846059,1,national plan preparation sub-programme subclass of national development plan,national plan preparation sub-programme_id-less,national development plan_Q846059
economic,Q8134,part of,social,Q345367,1,economic part of social,economic_Q8134,social_Q345367
PLANNING,Q309100,has part,MONITORING,Q2143522,1,PLANNING has part MONITORING,PLANNING_Q309100,MONITORING_Q2143522
district planning coordinating unit,id-less,part of,regional coordinating councils,id-less,1,district planning coordinating unit part of regional coordinating councils,district planning coordinating unit_id-less,regional coordinating councils_id-less
district plan,Q5283354,part of,national development plan,Q846059,1,district plan part of national development plan,district plan_Q5283354,national development plan_Q846059
district plan,Q5283354,facet of,district,Q123705,1,district plan facet of district,district plan_Q5283354,district_Q123705
district core indicators,id-less,facet of,MMDAs,id-less,1,district core indicators facet of MMDAs,district core indicators_id-less,MMDAs_id-less
district,Q123705,part of,sector,Q3958441,1,district part of sector,district_Q123705,sector_Q3958441
district,Q123705,part of,national plan preparation sub-programme,id-less,1,district part of national plan preparation sub-programme,district_Q123705,national plan preparation sub-programme_id-less
district,Q123705,located in the administrative territorial entity,sectoral,Q110279343,1,district located in the administrative territorial entity sectoral,district_Q123705,sectoral_Q110279343
district,Q123705,has part,development plans,Q75763325,1,district has part development plans,district_Q123705,development plans_Q75763325
district,Q123705,different from,sector,Q3958441,1,district different from sector,district_Q123705,sector_Q3958441
distri ct,id-less,subclass of,plan,Q4006,1,distri ct subclass of plan,distri ct_id-less,plan_Q4006
discipline,Q11862829,subclass of,productivity,Q2111958,1,discipline subclass of productivity,discipline_Q11862829,productivity_Q2111958
development plans,Q75763325,part of,district,Q123705,1,development plans part of district,development plans_Q75763325,district_Q123705
development planning,Q108059815,subclass of,planning,Q309100,1,development planning subclass of planning,development planning_Q108059815,planning_Q309100
develop,Q844746,has part,retain human resource,id-less,1,develop has part retain human resource,develop_Q844746,retain human resource_id-less
develop,Q844746,has part,Recruit,Q1141116,1,develop has part Recruit,develop_Q844746,Recruit_Q1141116
