size,node
10.765027322404372,skills
10.765027322404372,market
10.765027322404372,Bhutan
10.737704918032787,FY24
10.737704918032787,Japan
10.737704918032787,FY20
10.737704918032787,food security
10.710382513661202,implementation
10.710382513661202,Sustainable Development Goals
10.710382513661202,GED Projections
10.710382513661202,primary education
10.683060109289617,efficiency
10.683060109289617,Government of Bangladesh
10.683060109289617,LNG
10.683060109289617,NSSS
10.683060109289617,accountability
10.683060109289617,land
10.683060109289617,NGOs
10.683060109289617,local government
10.655737704918032,men
10.655737704918032,Vision 2041
10.655737704918032,food
10.655737704918032,forest
10.655737704918032,urban area
10.628415300546449,district
10.628415300546449,Prime Minister
10.628415300546449,Khulna
10.628415300546449,agricultural
10.628415300546449,social protection
10.628415300546449,UMIC
10.628415300546449,teachers
10.628415300546449,districts
10.601092896174864,road
10.601092896174864,2
10.601092896174864,developing countries
10.601092896174864,fisheries
10.601092896174864,rural economy
10.601092896174864,1
10.601092896174864,diversification
10.601092896174864,rural area
10.601092896174864,biodiversity
10.601092896174864,inequality
10.601092896174864,girls
10.573770491803279,transmission
10.573770491803279,rel_err
10.573770491803279,national
10.573770491803279,monitoring
10.573770491803279,rural areas
10.573770491803279,bridges
10.573770491803279,Plan
10.546448087431694,governance
10.546448087431694,distribution
10.546448087431694,learning
10.546448087431694,Indonesia
10.546448087431694,6th
10.546448087431694,Division
10.546448087431694,Chattogram
10.546448087431694,power sector
10.546448087431694,COVID -19 pandemic
10.546448087431694,female
10.546448087431694,quality
10.546448087431694,World Bank
10.519125683060109,Chittagong
10.519125683060109,Korea
10.519125683060109,GED
10.519125683060109,science
10.519125683060109,technical
10.519125683060109,banking
10.491803278688524,FDI
10.491803278688524,Asia
10.491803278688524,Power Division
10.491803278688524,literacy
10.491803278688524,male
10.491803278688524,data
10.491803278688524,international
10.491803278688524,6
10.491803278688524,Target
10.491803278688524,industrialization
10.491803278688524,South Asia
10.464480874316939,physical
10.464480874316939,Bangladesh Bureau of Statistics
10.464480874316939,transport infrastructure
10.464480874316939,BDP 2100
10.464480874316939,bank
10.464480874316939,programmes
10.464480874316939,curriculum
10.464480874316939,MoEFCC
10.464480874316939,poultry
10.464480874316939,HIV
10.464480874316939,industrial policy
10.464480874316939,Taiwan
10.437158469945356,adaptation
10.437158469945356,Pakistan
10.437158469945356,political
10.437158469945356,urban areas
10.437158469945356,Agriculture
10.437158469945356,3
10.437158469945356,HIES
10.437158469945356,"Perspective Plan of Bangladesh, 2021-2041"
10.437158469945356,skill development
10.437158469945356,processing
10.437158469945356,goods
10.437158469945356,import
10.437158469945356,HIC
10.40983606557377,children
10.40983606557377,legal
10.40983606557377,healthcare
10.40983606557377,Sixth
10.40983606557377,gender equality
10.40983606557377,private investment
10.40983606557377,strategies
10.40983606557377,Lead
10.40983606557377,ecosystem
10.40983606557377,Dalit
10.40983606557377,secondary level
10.40983606557377,natural disasters
10.40983606557377,FY2021
10.40983606557377,artificial intelligence
10.40983606557377,law
10.40983606557377,sectors
10.40983606557377,capital
10.382513661202186,Cabinet Division
10.382513661202186,food safety
10.382513661202186,digital economy
10.382513661202186,health insurance
10.382513661202186,planning
10.382513661202186,"Chapter 5, Part 1"
10.382513661202186,jute
10.382513661202186,regulations
10.382513661202186,FY2015
10.382513661202186,Ganges
10.382513661202186,secondary education
10.382513661202186,vulnerable
10.382513661202186,4
10.382513661202186,2000s
10.382513661202186,Sheikh Hasina
10.382513661202186,industries
10.382513661202186,F
10.382513661202186,power generation
10.382513661202186,COVID
10.3551912568306,information
10.3551912568306,vocational
10.3551912568306,M
10.3551912568306,property tax
10.3551912568306,FY2024
10.3551912568306,river
10.3551912568306,Bangladesh economy
10.3551912568306,forestry
10.3551912568306,ICT Division
10.3551912568306,FY2010
10.3551912568306,Part 1
10.3551912568306,energy sector
10.3551912568306,electricity
10.3551912568306,BRDB
10.3551912568306,tertiary
10.3551912568306,Climate Change
10.3551912568306,Bangabandhu Sheikh Mujibur Rahman
10.3551912568306,energy
10.3551912568306,boys
10.3551912568306,10
10.327868852459016,FY1974
10.327868852459016,facilities
10.327868852459016,global economy
10.327868852459016,globalization
10.327868852459016,revenue
10.327868852459016,Objectives
10.327868852459016,agencies
10.327868852459016,9
10.327868852459016,citizens
10.327868852459016,remittance
10.327868852459016,8th plan
10.327868852459016,fish
10.327868852459016,ministries
10.327868852459016,housing
10.327868852459016,Performance Indicators
10.327868852459016,participation
10.327868852459016,PSMP 2016
10.300546448087431,INTRODUCTION
10.300546448087431,Vision 2021
10.300546448087431,environmental
10.300546448087431,Meghna
10.300546448087431,Planning Commission
10.300546448087431,Industry
10.300546448087431,public investment
10.300546448087431,FY2022
10.300546448087431,cities
10.300546448087431,FY2020
10.300546448087431,environmental management
10.300546448087431,entrepreneurship
10.300546448087431,countries
10.300546448087431,LDC
10.300546448087431,sewerage
10.300546448087431,rural poor
10.300546448087431,exploitation
10.300546448087431,Divisi
10.300546448087431,capital market
10.300546448087431,laws
10.300546448087431,economic development
10.300546448087431,water management
10.300546448087431,numeracy
10.273224043715846,Chapter 5
10.273224043715846,sector
10.273224043715846,MICS 2019
10.273224043715846,M2M
10.273224043715846,As % of GDP
10.273224043715846,0.3
10.273224043715846,1980s
10.273224043715846,Targets
10.273224043715846,employment opportunities
10.273224043715846,Myanmar
10.273224043715846,slum
10.273224043715846,rural poverty
10.273224043715846,transparency
10.273224043715846,slums
10.273224043715846,Part 2
10.273224043715846,persons with disabilities
10.245901639344263,AI
10.245901639344263,Activities
10.245901639344263,Secondary
10.245901639344263,Services
10.245901639344263,2017
10.245901639344263,Manufacturing
10.245901639344263,fourth industrial revolution
10.245901639344263,Private
10.245901639344263,0.2
10.245901639344263,vocational training
10.245901639344263,FY2023
10.245901639344263,Gini coefficient
10.245901639344263,flood control
10.245901639344263,Rural Development
10.245901639344263,environment
10.245901639344263,0
10.245901639344263,Environment
10.245901639344263,imports
10.245901639344263,bridge
10.245901639344263,WTO
10.245901639344263,FY2013
10.245901639344263,human resources
10.245901639344263,100%
10.218579234972678,air transport
10.218579234972678,shrimp
10.218579234972678,competitiveness
10.218579234972678,sustainability
10.218579234972678,Brahmaputra
10.218579234972678,Taka billion
10.218579234972678,drinking water
10.218579234972678,Annex Table A5.1
10.218579234972678,"Ministry of Environment, Forest and Climate Change"
10.218579234972678,passenger
10.218579234972678,Ministry of Women and Children Affairs
10.218579234972678,5
10.218579234972678,1960s
10.218579234972678,civil society
10.218579234972678,mitigation
10.218579234972678,bus
10.218579234972678,Power
10.218579234972678,Public
10.218579234972678,country
10.218579234972678,rights
10.218579234972678,vocational education
10.218579234972678,FY16
10.218579234972678,women’s empowerment
10.218579234972678,primary health care
10.218579234972678,Digital Bangladesh
10.191256830601093,Ministry of Industries
10.191256830601093,2000
10.191256830601093,Perspective Plan
10.191256830601093,regulatory
10.191256830601093,0.4
10.191256830601093,climate change adaptation
10.191256830601093,violence
10.191256830601093,urban poverty
10.191256830601093,ADB
10.191256830601093,Academia
10.191256830601093,strategy
10.191256830601093,2025
10.191256830601093,auditing
10.191256830601093,welfare
10.191256830601093,HIES 2016
10.191256830601093,water supply
10.191256830601093,FY18
10.191256830601093,Ministry of Social Welfare
10.191256830601093,FY15
10.191256830601093,Training
10.191256830601093,WHO
10.191256830601093,generation
10.191256830601093,1.2
10.191256830601093,society
10.191256830601093,The Government
10.191256830601093,inclusion error
10.191256830601093,rural transformation
10.191256830601093,RDCD
10.191256830601093,Score
10.191256830601093,inclusive
10.191256830601093,canal
10.191256830601093,Forestry
10.191256830601093,DoE
10.163934426229508,8FYP period
10.163934426229508,migration
10.163934426229508,2019
10.163934426229508,National Board of Revenue
10.163934426229508,Perspective Plan 2041
10.163934426229508,domestic sales
10.163934426229508,2001-02
10.163934426229508,Department of Environment
10.163934426229508,Bank
10.163934426229508,Ministry of Foreign Affairs
10.163934426229508,rich
10.163934426229508,Statistics
10.163934426229508,2014-15
10.163934426229508,MoDMR
10.163934426229508,Table 12
10.163934426229508,ITES
10.163934426229508,14
10.163934426229508,service
10.163934426229508,soil
10.163934426229508,FY13
10.163934426229508,FY14
10.163934426229508,pedagogy
10.163934426229508,2010-11
10.163934426229508,Australia
10.163934426229508,outcomes
10.163934426229508,exclusion
10.163934426229508,Figure 14
10.163934426229508,savings
10.163934426229508,budgeting
10.163934426229508,cost over -runs
10.163934426229508,Projections
10.163934426229508,Projection
10.163934426229508,Production
10.163934426229508,aquaculture
10.163934426229508,nutrition security
10.163934426229508,tax
10.163934426229508,Nominal GDP
10.163934426229508,food production
10.163934426229508,investment climate
10.163934426229508,Milk
10.163934426229508,1970s
10.163934426229508,Law
10.163934426229508,institutional
10.163934426229508,World Development Indicators
10.163934426229508,4th HPNSP
10.136612021857923,BDP
10.136612021857923,deforestation
10.136612021857923,Pacific
10.136612021857923,skilled
10.136612021857923,NBR Tax Revenue
10.136612021857923,culverts
10.136612021857923,teaching
10.136612021857923,economies
10.136612021857923,tree
10.136612021857923,BR
10.136612021857923,quantity
10.136612021857923,studies
10.136612021857923,youth employment
10.136612021857923,hygienic
10.136612021857923,4G
10.136612021857923,human development
10.136612021857923,8
10.136612021857923,employment.
10.136612021857923,ecology
10.136612021857923,nurses
10.136612021857923,industrial policies
10.136612021857923,day
10.136612021857923,Jute
10.136612021857923,Delta Plan 2100
10.136612021857923,Ministry of Shipping
10.136612021857923,District
10.136612021857923,property
10.136612021857923,inclusive growth
10.136612021857923,Upper Middle-Income Country
10.136612021857923,Ministry of Cultural Affairs
10.136612021857923,Ministry of Disaster Management and Relief
10.136612021857923,0.5
10.136612021857923,ENERGY
10.136612021857923,Annex Table A5.2
10.136612021857923,0.6
10.136612021857923,Sri Lanka
10.136612021857923,Indicators
10.136612021857923,kiln
10.136612021857923,OVERVIEW
10.136612021857923,sanitary toilet
10.136612021857923,FY12
10.136612021857923,air quality
10.136612021857923,water quality
10.136612021857923,academia
10.136612021857923,Table
10.136612021857923,FY2012
10.136612021857923,HPNSP
10.136612021857923,intellectual property
10.136612021857923,urban LGI
10.136612021857923,FY17
10.136612021857923,2009-10
10.136612021857923,Year
10.136612021857923,accounting
10.136612021857923,pregnant
10.136612021857923,Technology
10.136612021857923,13.2
10.136612021857923,100
10.109289617486338,extreme poor
10.109289617486338,adult
10.109289617486338,Table 8
10.109289617486338,content
10.109289617486338,Anti-Corruption Commission
10.109289617486338,Informatics
10.109289617486338,2002-03
10.109289617486338,2003-04
10.109289617486338,4.1
10.109289617486338,2004-05
10.109289617486338,FY2011
10.109289617486338,2005-06
10.109289617486338,2006-07
10.109289617486338,2007-08
10.109289617486338,2008-09
10.109289617486338,3G
10.109289617486338,2000-01
10.109289617486338,tonne
10.109289617486338,Mineral Resources Division
10.109289617486338,marginal farmer
10.109289617486338,Inputs Consumer Goods
10.109289617486338,secondary cities
10.109289617486338,MT
10.109289617486338,forest degradation
10.109289617486338,Chittagong Port Authority
10.109289617486338,power
10.109289617486338,7
10.109289617486338,delivery
10.109289617486338,7th
10.109289617486338,vegetable
10.109289617486338,vegetables
10.109289617486338,0.1
10.109289617486338,CSOs
10.109289617486338,1999-00
10.109289617486338,19
10.109289617486338,city
10.109289617486338,freight
10.109289617486338,Figure 3.14
10.109289617486338,leather
10.109289617486338,finance
10.109289617486338,0.0
10.109289617486338,12
10.109289617486338,Economics Division
10.109289617486338,foreign exchange reserves
10.109289617486338,natural environment
10.109289617486338,transport services
10.109289617486338,IT
10.109289617486338,products
10.109289617486338,Covid -19 pandemic
10.109289617486338,livestock
10.109289617486338,Baseline
10.109289617486338,HIES 2010
10.109289617486338,drainage
10.109289617486338,CoxDA
10.109289617486338,wellbeing
10.109289617486338,2024
10.109289617486338,period
10.109289617486338,Bangladesh’s
10.109289617486338,2031
10.109289617486338,head
10.109289617486338,2018
10.109289617486338,3.3
10.109289617486338,input tariffs
10.109289617486338,divisional cities
10.109289617486338,2010
10.109289617486338,2013-14
10.109289617486338,2012-13
10.109289617486338,PP 2041
10.109289617486338,2011-12
10.109289617486338,Table 12.1
10.109289617486338,TEUS
10.081967213114753,tax reform
10.081967213114753,United Nations
10.081967213114753,US Dollar
10.081967213114753,95%
10.081967213114753,DDM
10.081967213114753,Service
10.081967213114753,pluralistic
10.081967213114753,Technical and Madrasah Education Division
10.081967213114753,neonatal
10.081967213114753,task
10.081967213114753,Higher Education Division
10.081967213114753,prevalence rate
10.081967213114753,females
10.081967213114753,public good
10.081967213114753,output tariffs
10.081967213114753,FY11
10.081967213114753,Implementing Agencies
10.081967213114753,Agencies
10.081967213114753,bonded warehouse
10.081967213114753,Departments
10.081967213114753,Table 11
10.081967213114753,Comptroller and Auditor General
10.081967213114753,Wise
10.081967213114753,Bureau of Statistics
10.081967213114753,squatter settlement
10.081967213114753,Table 10.1
10.081967213114753,ADP Allocations for Agriculture Sector in the 8th Plan
10.081967213114753,LC
10.081967213114753,brick
10.081967213114753,potato
10.081967213114753,11
10.081967213114753,2016-17
10.081967213114753,2015-16
10.081967213114753,constant prices
10.081967213114753,developing country
10.081967213114753,1-7
10.081967213114753,commerce
10.081967213114753,2041
10.081967213114753,current prices
10.081967213114753,Person
10.081967213114753,1998-99
10.081967213114753,valuation
10.081967213114753,1997-98
10.081967213114753,1996-97
10.081967213114753,1993-94
10.081967213114753,1994-95
10.081967213114753,1995-96
10.081967213114753,14.
10.081967213114753,National Youth Policy 2017
10.081967213114753,Ministry of Chittagong Hill Tracts Affairs
10.081967213114753,Public Security Division
10.081967213114753,the world
10.081967213114753,Rank
10.081967213114753,5.75
10.081967213114753,0.13
10.081967213114753,Posts and Telecommunications Division
10.081967213114753,2G
10.081967213114753,midwives
10.081967213114753,My Town
10.081967213114753,My Village
10.081967213114753,Perspective Plan 2021
10.081967213114753,deposit
10.05464480874317,Rapid urbanization
10.05464480874317,1985-86
10.05464480874317,1984-85
10.05464480874317,Real GDP growth
10.05464480874317,1986-87
10.05464480874317,1987-88
10.05464480874317,1992-93
10.05464480874317,domino
10.05464480874317,CMS
10.05464480874317,1991-92
10.05464480874317,urban divide
10.05464480874317,1988-89
10.05464480874317,1989-90
10.05464480874317,1990-91
10.05464480874317,health care professionals
10.05464480874317,Gross Investment
10.05464480874317,NSDP 2011
10.05464480874317,Bangladesh's economy
10.05464480874317,2015 prices
10.05464480874317,2017-18
10.05464480874317,2016
10.05464480874317,Energy and Mineral Resources Division
10.05464480874317,Transport Sector Master Plan 2041
10.05464480874317,Vehicle by
10.05464480874317,0.46
10.05464480874317,lending rates
10.05464480874317,1.60
10.05464480874317,Extreme poverty
10.05464480874317,1.51
10.05464480874317,decision making
10.05464480874317,0-1
10.05464480874317,0.00
10.05464480874317,0.08
10.05464480874317,0.10
10.05464480874317,fruits
10.05464480874317,UNFPA 2019
10.05464480874317,Pacific Region
10.05464480874317,absolute poverty
10.05464480874317,primary fuel
10.05464480874317,132/33 kV
10.05464480874317,1950s
10.05464480874317,Central Government Operations
10.05464480874317,17
10.05464480874317,main elements
10.05464480874317,11.1
10.05464480874317,Convention on Rights of Persons with Disabilities
10.05464480874317,financial services
10.05464480874317,goals
10.05464480874317,Consumer Goods
10.05464480874317,Father of the Nation
10.05464480874317,rights of persons with disabilities
10.05464480874317,Ministry of Expatriates' Welfare and Overseas
10.05464480874317,moderate poverty
10.05464480874317,information.
10.05464480874317,6.1 OVERVIEW
10.05464480874317,40
10.05464480874317,modern services
10.05464480874317,8.8
10.05464480874317,Architect
10.05464480874317,Architecture
10.05464480874317,Memorandum Items
10.05464480874317,Justice
10.05464480874317,electricity generation
10.05464480874317,AIDS
10.05464480874317,5.5
10.05464480874317,story
10.05464480874317,Management System
10.05464480874317,optical fibre
10.05464480874317,BER 2019
10.05464480874317,8.00
10.05464480874317,8.32
10.05464480874317,7FYP strategy
10.05464480874317,ME
10.05464480874317,BBS Statistical Yearbook
10.05464480874317,Local Government
10.05464480874317,taxes
10.027322404371585,Energy
10.027322404371585,Passenger
10.027322404371585,Substation
10.027322404371585,High-Income Country
10.027322404371585,IoT
10.027322404371585,males
10.027322404371585,Fiscal Year
10.027322404371585,2021-2041
10.027322404371585,2014
10.027322404371585,evaluation
10.027322404371585,24
10.027322404371585,seaport
10.027322404371585,2009
10.027322404371585,cable
10.027322404371585,textile
10.027322404371585,effect
10.027322404371585,financial institution
10.027322404371585,developed country
10.027322404371585,words
10.027322404371585,rate
10.0,delays
10.0,democracy
10.0,formal services
10.0,elements
10.0,incidence
10.0,environmental protection
10.0,solid waste disposal
10.0,safe water
10.0,world
10.0,surface water
10.0,toilet
10.0,landless
10.0,maternal
10.0,Figure
10.0,3000
10.0,2015
10.0,2013
10.0,2007
10.0,2005
10.0,20
10.0,2021
10.0,1990
10.0,Billion
10.0,7th Five Year Plans
10.0,7th Plans
10.0,System
10.0,UN
10.0,capital city
10.0,POWER
10.0,Source
10.0,Port Authority
11.065573770491802,2100
10.98360655737705,2011
10.901639344262295,2012
10.437158469945356,areas
10.3551912568306,1980
10.300546448087431,2001
10.300546448087431,1970
10.300546448087431,Data Source
10.300546448087431,Reports
10.300546448087431,2008
10.300546448087431,Actual
10.273224043715846,2006
10.245901639344263,2004
10.245901639344263,1991
10.245901639344263,1995
10.245901639344263,1974
10.218579234972678,1960
10.218579234972678,2003
10.191256830601093,RDA
10.191256830601093,1997
10.191256830601093,abuse
10.191256830601093,scheme
10.163934426229508,95
10.163934426229508,1992
10.163934426229508,1994
10.136612021857923,1998
10.136612021857923,1999
10.136612021857923,oversight
10.136612021857923,2002
10.109289617486338,Bangladeshis
10.109289617486338,11.8
10.109289617486338,1993
10.109289617486338,1996
10.109289617486338,footwear
10.109289617486338,Meat
10.109289617486338,TE
10.109289617486338,56
10.109289617486338,Memorandum
10.109289617486338,7FYP.
10.109289617486338,Plan.
10.081967213114753,1985
10.081967213114753,MoR
10.081967213114753,1989
10.081967213114753,1987
10.081967213114753,1950
10.081967213114753,LDC status
10.081967213114753,Performance Indicator
10.081967213114753,Yearbook
10.081967213114753,Textiles
10.05464480874317,CrPbs
10.05464480874317,cleanliness
10.05464480874317,Overseas
10.05464480874317,lactating
10.05464480874317,Vehicle
10.05464480874317,1986
10.05464480874317,1988
10.05464480874317,153 countries
10.05464480874317,1984
